date,profile_id,longitude,latitude,upper_depth,lower_depth,clay,elcosp,orgc,phaq,sand,silt,geometry,soil_type,slopemean,bedrock
2004-9-6,1358111,-99.39146377975337,23.42276346564779,0,5,10.0,0.1,16.0,8.5,66.0,24.0,POINT (-99.39146377975337 23.42276346564779),XEROSOL CALCICO,1.07594399271827,rocas_sedimentarias
2004-9-6,1393310,-100.64400884995251,28.202613148376287,0,11,18.0,0.2,11.0,8.3,70.0,12.0,POINT (-100.64400884995251 28.202613148376287),CASTAÑOZEM CALCICO,0.22719857468552004,rocas_sedimentarias
2004-9-6,1393310,-100.64400884995251,28.202613148376287,11,25,34.0,0.3,10.0,8.3,59.0,7.0,POINT (-100.64400884995251 28.202613148376287),CASTAÑOZEM CALCICO,0.22719857468552004,rocas_sedimentarias
2004-9-7,1358112,-99.71527382914894,23.6642033014104,0,9,12.0,0.7,66.0,7.5,26.0,62.0,POINT (-99.71527382914894 23.6642033014104),LITOSOL,2.969685792925773,rocas_sedimentarias
2004-9-7,1358112,-99.71527382914894,23.6642033014104,9,22,6.0,0.4,40.0,7.8,76.0,18.0,POINT (-99.71527382914894 23.6642033014104),LITOSOL,2.969685792925773,rocas_sedimentarias
2004-9-7,1358609,-101.61847397970674,28.14652173329837,0,7,52.0,0.1,15.0,8.2,24.0,24.0,POINT (-101.61847397970674 28.14652173329837),RENDZINA,1.8240279356638591,rocas_sedimentarias
2004-9-7,1358609,-101.61847397970674,28.14652173329837,0,7,52.0,0.1,15.0,8.2,24.0,24.0,POINT (-101.61847397970674 28.14652173329837),RENDZINA,1.8240279356638591,rocas_sedimentarias
2004-9-7,1462676,-101.66347347074232,28.064859365229264,0,19,58.0,1.5,10.0,8.3,24.0,18.0,POINT (-101.66347347074233 28.064859365229253),XEROSOL HAPLICO,0.22719857468552004,rocas_sedimentarias
2004-9-7,1462676,-101.66347347074232,28.064859365229264,0,19,58.0,1.5,10.0,8.3,24.0,18.0,POINT (-101.66347347074233 28.064859365229253),XEROSOL HAPLICO,0.22719857468552004,rocas_sedimentarias
2004-9-8,1496931,-99.95205644612888,23.57962203684816,0,14,14.0,0.1,19.0,8.6,62.0,24.0,POINT (-99.95205644612888 23.57962203684815),XEROSOL HAPLICO,1.0104243143399556,rocas_sedimentarias
2004-9-9,1288874,-107.1091004625757,26.90935474599972,0,10,24.0,1.0,137.0,4.4,50.0,26.0,POINT (-107.1091004625757 26.909354745999725),FEOZEM HAPLICO,1.758871614933014,rocas_sedimentarias
2004-9-9,1288874,-107.1091004625757,26.90935474599972,10,30,20.0,0.1,22.0,5.6,62.0,18.0,POINT (-107.1091004625757 26.909354745999725),FEOZEM HAPLICO,1.758871614933014,rocas_sedimentarias
2004-9-9,1497125,-107.0771568421536,26.70046923623333,0,8,60.0,0.2,11.0,6.5,20.0,20.0,POINT (-107.0771568421536 26.700469236233335),LITOSOL,8.497918128967285,rocas_sedimentarias
2004-9-9,1497125,-107.0771568421536,26.70046923623333,8,25,46.0,0.0,9.0,6.6,26.0,28.0,POINT (-107.0771568421536 26.700469236233335),LITOSOL,8.497918128967285,rocas_sedimentarias
2005-10-1,1393100,-101.07421112423924,25.92644177046682,0,12,12.0,0.0,2.0,9.0,30.0,58.0,POINT (-101.07421112423924 25.926441770466816),REGOSOL CALCARICO,0.34445239902158414,rocas_sedimentarias
2005-10-10,1219408,-100.58496908866871,25.61950480191737,0,30,0.0,0.1,46.0,7.8,22.0,78.0,POINT (-100.58496908866871 25.619504801917362),LITOSOL,5.310781002044678,rocas_sedimentarias
2005-10-10,1254143,-104.26945547878135,25.90603769020218,0,7,16.0,0.1,8.0,8.7,46.0,38.0,POINT (-104.26945547878135 25.906037690202176),XEROSOL HAPLICO,1.2940179109573364,rocas_sedimentarias
2005-10-10,1254143,-104.26945547878135,25.90603769020218,7,30,24.0,0.2,15.0,8.5,52.0,24.0,POINT (-104.26945547878135 25.906037690202176),XEROSOL HAPLICO,1.2940179109573364,rocas_sedimentarias
2005-10-10,1462403,-104.17451553444114,25.836182443280236,0,17,20.0,0.1,8.0,8.7,46.0,34.0,POINT (-104.17451553444114 25.83618244328023),XEROSOL HAPLICO,0.9302192915584029,rocas_sedimentarias
2005-10-10,1497233,-101.20551895031385,25.784362076270483,0,20,26.0,0.1,48.0,7.8,44.0,30.0,POINT (-101.20551895031385 25.784362076270483),XEROSOL CALCICO,2.5535967350006104,rocas_sedimentarias
2005-10-10,1531934,-104.05042676047458,25.861799491867423,0,7,20.0,0.1,8.0,8.8,43.0,37.0,POINT (-104.05042676047458 25.861799491867426),XEROSOL HAPLICO,1.9571800380945206,rocas_sedimentarias
2005-10-10,1531934,-104.05042676047458,25.861799491867423,7,18,23.0,0.1,12.0,8.7,44.0,33.0,POINT (-104.05042676047458 25.861799491867426),XEROSOL HAPLICO,1.9571800380945206,rocas_sedimentarias
2005-10-10,1601633,-104.25323849666306,25.161415350238272,0,16,7.0,0.1,10.0,8.6,58.0,35.0,POINT (-104.25323849666306 25.16141535023827),LITOSOL,0.4382199049006918,rocas_sedimentarias
2005-10-11,1323508,-104.28482589073728,25.645786188565136,0,9,25.0,0.1,12.0,7.9,58.0,17.0,POINT (-104.28482589073728 25.64578618856513),LITOSOL,0.2181747704744339,rocas_sedimentarias
2005-10-11,1323508,-104.28482589073728,25.645786188565136,9,20,23.0,0.1,12.0,8.3,58.0,19.0,POINT (-104.28482589073728 25.64578618856513),LITOSOL,0.2181747704744339,rocas_sedimentarias
2005-10-11,1323593,-100.08221628237692,25.220277787167603,0,20,60.0,0.4,48.0,7.6,10.0,30.0,POINT (-100.08221628237693 25.220277787167603),LITOSOL,16.024747848510742,rocas_sedimentarias
2005-10-11,1531935,-104.07457940169265,25.296098094632708,0,6,25.0,0.1,4.0,8.5,20.0,55.0,POINT (-104.07457940169265 25.29609809463271),XEROSOL LUVICO,0.8282819522751702,rocas_sedimentarias
2005-10-11,1531935,-104.07457940169265,25.296098094632708,6,17,25.0,0.1,4.0,8.7,30.0,45.0,POINT (-104.07457940169265 25.29609809463271),XEROSOL LUVICO,0.8282819522751702,rocas_sedimentarias
2005-10-11,1531935,-104.07457940169265,25.296098094632708,17,28,17.0,0.3,3.0,8.3,30.0,53.0,POINT (-104.07457940169265 25.29609809463271),XEROSOL LUVICO,0.8282819522751702,rocas_sedimentarias
2005-10-12,1427771,-111.50646035505162,24.517218600104208,0,9,18.0,0.1,2.0,9.5,60.0,22.0,POINT (-111.50646035505162 24.517218600104204),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-12,1427771,-111.50646035505162,24.517218600104208,9,20,12.0,0.9,2.0,8.7,72.0,16.0,POINT (-111.50646035505162 24.517218600104204),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-12,1531936,-104.10891430085536,25.17147401524493,0,22,33.0,0.1,12.0,8.3,40.0,27.0,POINT (-104.10891430085536 25.171474015244932),LITOSOL,7.037636756896973,rocas_sedimentarias
2005-10-12,1531936,-104.10891430085536,25.17147401524493,0,22,33.0,0.1,12.0,8.3,40.0,27.0,POINT (-104.10891430085536 25.171474015244932),LITOSOL,7.037636756896973,rocas_sedimentarias
2005-10-12,1636341,-111.4611042531714,24.60357700527941,0,18,8.0,0.1,1.0,8.7,80.0,12.0,POINT (-111.4611042531714 24.6035770052794),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-12,1636341,-111.4611042531714,24.60357700527941,0,18,8.0,0.1,1.0,8.7,80.0,12.0,POINT (-111.4611042531714 24.6035770052794),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-12,1671117,-100.2062268970672,25.37360540753138,2,20,42.0,0.5,45.0,7.8,18.0,40.0,POINT (-100.2062268970672 25.37360540753138),LITOSOL,4.758640766143799,rocas_sedimentarias
2005-10-13,1149520,-111.1532340303686,24.74172541578449,0,13,3.0,0.1,3.0,9.2,75.0,22.0,POINT (-111.1532340303686 24.74172541578449),REGOSOL EUTRICO,0.3953148424625397,rocas_sedimentarias
2005-10-13,1219326,-104.73174492139128,25.372196171225337,0,19,32.0,0.1,12.0,8.6,44.0,24.0,POINT (-104.73174492139128 25.372196171225337),LITOSOL,8.453156471252441,rocas_sedimentarias
2005-10-13,1288958,-101.18478392436836,26.81740386115436,0,8,14.0,0.1,17.0,8.5,57.0,29.0,POINT (-101.18478392436836 26.817403861154354),RENDZINA,13.941746711731973,rocas_sedimentarias
2005-10-13,1323571,-100.04680816805995,26.72439398730864,0,15,20.0,0.6,75.0,7.9,55.0,25.0,POINT (-100.04680816805995 26.724393987308634),REGOSOL CALCARICO,4.1417906284332275,rocas_sedimentarias
2005-10-13,1392919,-111.22403765040336,24.47458439855369,0,15,11.0,0.1,2.0,9.3,70.0,19.0,POINT (-111.22403765040337 24.474584398553688),REGOSOL EUTRICO,0.19948578158267558,rocas_sedimentarias
2005-10-13,1427880,-104.6059037456682,25.071002739578823,0,13,42.0,0.1,10.0,8.4,42.0,16.0,POINT (-104.6059037456682 25.071002739578823),FEOZEM HAPLICO,3.029521107673645,rocas_sedimentarias
2005-10-13,1462315,-111.21735440225412,24.6447403092824,0,14,12.0,0.1,3.0,9.3,61.0,27.0,POINT (-111.21735440225412 24.6447403092824),REGOSOL EUTRICO,0.9093116911927219,rocas_sedimentarias
2005-10-13,1462315,-111.21735440225412,24.6447403092824,0,14,12.0,0.1,3.0,9.3,61.0,27.0,POINT (-111.21735440225412 24.6447403092824),REGOSOL EUTRICO,0.9093116911927219,rocas_sedimentarias
2005-10-13,1462404,-104.52901967013872,25.29485638498343,0,20,42.0,0.1,22.0,8.5,56.0,2.0,POINT (-104.52901967013872 25.294856384983426),LITOSOL,2.9721291859944663,rocas_sedimentarias
2005-10-14,1288793,-111.278084029074,24.75188028064431,0,22,3.0,0.1,0.0,9.2,72.0,25.0,POINT (-111.278084029074 24.751880280644315),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-14,1288793,-111.278084029074,24.75188028064431,0,22,3.0,0.1,0.0,9.2,72.0,25.0,POINT (-111.278084029074 24.751880280644315),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-14,1497047,-111.33969200677582,24.67368819266352,0,9,20.0,0.1,3.0,8.8,56.0,24.0,POINT (-111.33969200677582 24.673688192663523),YERMOSOL HAPLICO,0.9093116911927219,rocas_sedimentarias
2005-10-14,1497047,-111.33969200677582,24.67368819266352,0,9,20.0,0.1,3.0,8.8,56.0,24.0,POINT (-111.33969200677582 24.673688192663523),YERMOSOL HAPLICO,0.9093116911927219,rocas_sedimentarias
2005-10-15,1219211,-111.57038745953872,24.920934230580023,0,17,15.0,0.2,2.0,9.1,59.0,26.0,POINT (-111.57038745953872 24.92093423058002),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-15,1358199,-111.61913340257796,24.483896725540152,0,24,18.0,0.2,2.0,8.3,70.0,12.0,POINT (-111.61913340257796 24.48389672554015),,0.5825103521347046,rocas_metamorficas
2005-10-16,1149595,-102.53375986170452,27.09253259080003,0,9,42.0,1.1,87.0,7.5,28.0,30.0,POINT (-102.53375986170452 27.092532590800026),LITOSOL,24.798776626586072,rocas_sedimentarias
2005-10-16,1358283,-102.04210143280696,27.16753427399772,0,18,26.0,0.2,117.0,7.5,52.0,22.0,POINT (-102.04210143280696 27.167534273997717),LITOSOL,3.616175174716846,rocas_sedimentarias
2005-10-16,1462316,-111.8958393634574,24.95560058304696,0,29,4.0,0.0,1.0,8.4,74.0,22.0,POINT (-111.8958393634574 24.95560058304695),REGOSOL EUTRICO,0.6716975982372577,rocas_sedimentarias
2005-10-17,1254123,-102.83504936077344,26.696235334477358,0,6,30.0,0.8,74.0,7.8,38.0,32.0,POINT (-102.83504936077344 26.696235334477354),LITOSOL,3.2052159309387207,rocas_sedimentarias
2005-10-17,1254123,-102.83504936077344,26.696235334477358,0,6,30.0,0.8,74.0,7.8,38.0,32.0,POINT (-102.83504936077344 26.696235334477354),LITOSOL,3.2052159309387207,rocas_sedimentarias
2005-10-17,1254124,-102.42575599586952,26.74219224579556,0,12,26.0,0.2,31.0,8.4,42.0,32.0,POINT (-102.42575599586954 26.74219224579556),LITOSOL,3.141468048095703,rocas_sedimentarias
2005-10-17,1566726,-102.49961979205963,26.35272342276015,0,16,52.0,0.1,9.0,8.9,36.0,12.0,POINT (-102.49961979205963 26.352723422760153),LITOSOL,2.979949712753296,rocas_sedimentarias
2005-10-17,1636342,-111.38564303146164,24.92455345899346,0,8,16.0,0.1,7.0,8.9,62.0,22.0,POINT (-111.38564303146164 24.92455345899346),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-17,1636342,-111.38564303146164,24.92455345899346,0,8,16.0,0.1,7.0,8.9,62.0,22.0,POINT (-111.38564303146164 24.92455345899346),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-17,1636342,-111.38564303146164,24.92455345899346,8,18,22.0,0.1,5.0,8.7,63.0,15.0,POINT (-111.38564303146164 24.92455345899346),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-17,1636342,-111.38564303146164,24.92455345899346,8,18,22.0,0.1,5.0,8.7,63.0,15.0,POINT (-111.38564303146164 24.92455345899346),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-18,1219212,-111.2510011432506,24.922183592139795,0,9,10.0,0.2,3.0,9.1,73.0,17.0,POINT (-111.2510011432506 24.922183592139792),YERMOSOL HAPLICO,0.9093116911927219,rocas_sedimentarias
2005-10-18,1392988,-102.66710665146869,27.542519353444767,0,15,50.0,0.7,60.0,7.3,28.0,22.0,POINT (-102.66710665146869 27.542519353444764),LITOSOL,1.2155821323394775,rocas_sedimentarias
2005-10-18,1427837,-102.3671052408193,27.95918441919908,0,20,36.0,0.3,78.0,7.4,36.0,28.0,POINT (-102.3671052408193 27.959184419199076),LITOSOL,4.111558556556702,rocas_sedimentarias
2005-10-2,1636520,-100.67299829110144,25.55254830476493,0,16,40.0,0.2,58.0,8.0,30.0,30.0,POINT (-100.67299829110144 25.552548304764922),LITOSOL,14.390645980833783,rocas_sedimentarias
2005-10-3,1184569,-101.0878651392922,25.629697905865317,0,6,38.0,0.2,13.0,8.5,24.0,38.0,POINT (-101.0878651392922 25.62969790586532),XEROSOL CALCICO,1.0245509028434754,rocas_sedimentarias
2005-10-3,1184569,-101.0878651392922,25.629697905865317,6,20,36.0,0.0,9.0,8.6,32.0,32.0,POINT (-101.0878651392922 25.62969790586532),XEROSOL CALCICO,1.0245509028434754,rocas_sedimentarias
2005-10-3,1219325,-105.27822019530016,25.07663611816556,0,11,12.0,0.0,8.0,6.5,68.0,20.0,POINT (-105.27822019530016 25.07663611816556),VERTISOL PELICO,0.9706331099782671,rocas_sedimentarias
2005-10-3,1219325,-105.27822019530016,25.07663611816556,11,21,20.0,0.0,8.0,6.6,58.0,22.0,POINT (-105.27822019530016 25.07663611816556),VERTISOL PELICO,0.9706331099782671,rocas_sedimentarias
2005-10-3,1323506,-105.35155858266393,25.418575346305907,0,20,24.0,0.1,20.0,8.1,62.0,14.0,POINT (-105.35155858266393 25.418575346305904),FEOZEM CALCARICO,1.0675820377137926,rocas_sedimentarias
2005-10-3,1427959,-101.18396041218796,25.724799925711764,0,17,22.0,0.2,24.0,8.3,42.0,36.0,POINT (-101.18396041218796 25.724799925711768),XEROSOL CALCICO,9.456021785736084,rocas_sedimentarias
2005-10-3,1671116,-101.13357927711532,25.83327340504078,0,22,14.0,0.0,3.0,8.9,34.0,52.0,POINT (-101.13357927711532 25.833273405040785),XEROSOL CALCICO,0.8297417500971358,rocas_sedimentarias
2005-10-4,1149638,-105.11145611848602,25.499303486598443,0,12,20.0,0.1,18.0,7.9,66.0,14.0,POINT (-105.11145611848603 25.49930348659844),REGOSOL CALCARICO,1.5074131488800049,rocas_sedimentarias
2005-10-4,1254226,-100.69266809536656,25.934950777413423,0,20,30.0,1.1,6.0,8.2,46.0,24.0,POINT (-100.69266809536657 25.934950777413416),YERMOSOL HAPLICO,0.37375429371992747,rocas_sedimentarias
2005-10-4,1323507,-104.99904568765572,25.387193468513125,0,15,22.0,0.1,9.0,8.3,58.0,20.0,POINT (-104.99904568765572 25.387193468513118),REGOSOL CALCARICO,2.855987250804901,rocas_sedimentarias
2005-10-4,1393101,-100.97462647181726,25.96231093048981,0,11,12.0,0.2,4.0,8.7,40.0,48.0,POINT (-100.97462647181726 25.96231093048981),SOLONCHAK ORTICO,0.34496212005615234,rocas_sedimentarias
2005-10-4,1497046,-110.0121011165146,24.113658444227173,0,16,16.0,0.1,3.0,7.7,80.0,4.0,POINT (-110.0121011165146 24.113658444227173),REGOSOL EUTRICO,4.099029779434204,rocas_sedimentarias
2005-10-5,1149519,-111.06646361976654,24.43440755696954,0,19,16.0,0.1,3.0,8.0,60.0,24.0,POINT (-111.06646361976655 24.43440755696954),REGOSOL EUTRICO,0.9093116911927219,rocas_sedimentarias
2005-10-5,1358198,-111.03753400646048,24.540574176207077,0,14,16.0,0.2,6.0,9.2,58.0,26.0,POINT (-111.03753400646048 24.540574176207077),REGOSOL EUTRICO,0.9093116911927219,rocas_sedimentarias
2005-10-5,1427877,-105.45781155679686,25.864300534816525,0,9,16.0,0.1,25.0,7.0,70.0,14.0,POINT (-105.45781155679686 25.864300534816522),FEOZEM HAPLICO,2.543318748474121,rocas_sedimentarias
2005-10-5,1427877,-105.45781155679686,25.864300534816525,9,20,18.0,0.1,23.0,7.0,70.0,12.0,POINT (-105.45781155679686 25.864300534816522),FEOZEM HAPLICO,2.543318748474121,rocas_sedimentarias
2005-10-5,1427960,-100.54918029364909,25.824606988098097,0,11,22.0,0.1,6.0,8.7,46.0,32.0,POINT (-100.5491802936491 25.824606988098097),RENDZINA,1.6847888946533203,rocas_sedimentarias
2005-10-5,1566747,-105.40377921733275,25.906622494758267,0,22,14.0,0.1,7.0,7.4,58.0,28.0,POINT (-105.40377921733275 25.906622494758263),FEOZEM HAPLICO,1.0394241514715177,rocas_sedimentarias
2005-10-6,1184399,-111.3506991538508,24.505875432312425,0,17,14.0,0.1,4.0,9.3,70.0,16.0,POINT (-111.3506991538508 24.50587543231242),YERMOSOL HAPLICO,0.19948578158267558,rocas_sedimentarias
2005-10-6,1184508,-104.87376590648236,25.893299403256105,0,15,48.0,0.1,20.0,6.8,28.0,24.0,POINT (-104.87376590648236 25.893299403256105),RENDZINA,0.9302192915584029,rocas_sedimentarias
2005-10-6,1184508,-104.87376590648236,25.893299403256105,0,15,48.0,0.1,20.0,6.8,28.0,24.0,POINT (-104.87376590648236 25.893299403256105),RENDZINA,0.9302192915584029,rocas_sedimentarias
2005-10-6,1184508,-104.87376590648236,25.893299403256105,15,24,46.0,0.1,21.0,6.8,34.0,20.0,POINT (-104.87376590648236 25.893299403256105),RENDZINA,0.9302192915584029,rocas_sedimentarias
2005-10-6,1184508,-104.87376590648236,25.893299403256105,15,24,46.0,0.1,21.0,6.8,34.0,20.0,POINT (-104.87376590648236 25.893299403256105),RENDZINA,0.9302192915584029,rocas_sedimentarias
2005-10-6,1254227,-100.39215136287248,25.911541965410738,0,10,31.0,0.3,35.0,7.9,35.0,34.0,POINT (-100.39215136287248 25.911541965410734),RENDZINA,3.3819758892059326,rocas_sedimentarias
2005-10-6,1427878,-104.68376374982392,25.69024792314573,0,20,38.0,0.1,20.0,8.2,38.0,24.0,POINT (-104.68376374982392 25.69024792314573),RENDZINA,0.9302192915584029,rocas_sedimentarias
2005-10-6,1462314,-111.15869028610048,24.444774602413528,0,25,30.0,0.1,2.0,9.2,20.0,50.0,POINT (-111.15869028610048 24.444774602413528),REGOSOL EUTRICO,0.9093116911927219,rocas_sedimentarias
2005-10-6,1636519,-100.02641933850744,25.928674103110165,0,12,34.0,0.4,35.0,8.0,32.0,34.0,POINT (-100.02641933850744 25.928674103110158),RENDZINA,2.7172479629513786,rocas_sedimentarias
2005-10-7,1149639,-104.85247662129612,25.736740962659177,0,8,36.0,0.1,29.0,8.2,40.0,24.0,POINT (-104.85247662129613 25.736740962659177),XEROSOL CALCICO,2.374342918395996,rocas_sedimentarias
2005-10-7,1288981,-100.1195661696176,25.56499023333253,0,10,56.0,0.3,25.0,7.8,20.0,24.0,POINT (-100.1195661696176 25.564990233332527),VERTISOL PELICO,0.8501904132048169,rocas_sedimentarias
2005-10-7,1358332,-104.48092857869696,25.748129715103374,0,11,20.0,0.1,15.0,8.6,46.0,34.0,POINT (-104.48092857869696 25.748129715103374),XEROSOL CALCICO,0.9302192915584029,rocas_sedimentarias
2005-10-7,1427816,-109.9928102573286,24.039129811887484,0,27,10.0,0.1,5.0,8.7,76.0,14.0,POINT (-109.9928102573286 24.039129811887484),REGOSOL EUTRICO,3.0190205298937283,rocas_sedimentarias
2005-10-7,1427879,-104.52923395250976,25.779465288346863,0,7,34.0,0.1,29.0,8.3,38.0,28.0,POINT (-104.52923395250976 25.77946528834686),XEROSOL CALCICO,1.8443966186963594,rocas_sedimentarias
2005-10-7,1531933,-104.80672653469364,25.65466503174564,0,13,38.0,0.2,37.0,8.3,38.0,24.0,POINT (-104.80672653469365 25.65466503174564),XEROSOL CALCICO,4.078911304473877,rocas_sedimentarias
2005-10-7,1531933,-104.80672653469364,25.65466503174564,13,29,43.0,0.2,26.0,8.5,28.0,29.0,POINT (-104.80672653469365 25.65466503174564),XEROSOL CALCICO,4.078911304473877,rocas_sedimentarias
2005-10-7,1566811,-100.20022014694548,25.540463625369775,0,1,44.0,0.4,37.0,7.8,30.0,26.0,POINT (-100.20022014694548 25.540463625369767),LITOSOL,10.645929336547852,rocas_sedimentarias
2005-10-7,1566811,-100.20022014694548,25.540463625369775,1,10,46.0,0.2,18.0,8.2,26.0,28.0,POINT (-100.20022014694548 25.540463625369767),LITOSOL,10.645929336547852,rocas_sedimentarias
2005-10-7,1566811,-100.20022014694548,25.540463625369775,10,22,40.0,0.0,7.0,8.6,34.0,26.0,POINT (-100.20022014694548 25.540463625369767),LITOSOL,10.645929336547852,rocas_sedimentarias
2005-10-7,1636382,-109.89964072668292,24.02834619463093,0,17,6.0,0.0,0.0,7.7,80.0,14.0,POINT (-109.89964072668292 24.02834619463093),YERMOSOL HAPLICO,1.0528112876982916,rocas_sedimentarias
2005-10-8,1427961,-100.33003826984866,25.8484559403024,0,26,20.0,0.2,2.0,8.5,50.0,30.0,POINT (-100.33003826984866 25.8484559403024),CASTAÑOZEM LUVICO,0.22719857468552004,rocas_sedimentarias
2005-3-10,1392923,-110.11989419347236,27.72278129850653,0,10,8.0,0.1,6.0,9.0,54.0,38.0,POINT (-110.11989419347236 27.722781298506526),CASTAÑOSEM  HAPLICO,0.2812819582771282,rocas_sedimentarias
2005-3-10,1392923,-110.11989419347236,27.72278129850653,0,10,8.0,0.1,6.0,9.0,54.0,38.0,POINT (-110.11989419347236 27.722781298506526),CASTAÑOSEM  HAPLICO,0.2812819582771282,rocas_sedimentarias
2005-3-10,1392923,-110.11989419347236,27.72278129850653,10,22,10.0,0.1,6.0,7.4,58.0,32.0,POINT (-110.11989419347236 27.722781298506526),CASTAÑOSEM  HAPLICO,0.2812819582771282,rocas_sedimentarias
2005-3-10,1392923,-110.11989419347236,27.72278129850653,10,22,10.0,0.1,6.0,7.4,58.0,32.0,POINT (-110.11989419347236 27.722781298506526),CASTAÑOSEM  HAPLICO,0.2812819582771282,rocas_sedimentarias
2005-3-10,1392924,-110.34883089150496,27.719625344687987,0,20,40.0,0.1,19.0,8.0,27.0,33.0,POINT (-110.34883089150496 27.719625344687984),XEROSOL HAPLICO,0.15950449811133227,rocas_sedimentarias
2005-3-10,1392924,-110.34883089150496,27.719625344687987,0,20,40.0,0.1,19.0,8.0,27.0,33.0,POINT (-110.34883089150496 27.719625344687984),XEROSOL HAPLICO,0.15950449811133227,rocas_sedimentarias
2005-3-11,1323402,-110.48002945256673,27.702171750274587,0,15,14.0,2.1,13.0,7.9,25.0,61.0,POINT (-110.48002945256673 27.702171750274584),SOLONCHAK TAKIRICO,0.15950449811133227,rocas_sedimentarias
2005-3-11,1323402,-110.48002945256673,27.702171750274587,0,15,14.0,2.1,13.0,7.9,25.0,61.0,POINT (-110.48002945256673 27.702171750274584),SOLONCHAK TAKIRICO,0.15950449811133227,rocas_sedimentarias
2005-3-11,1323402,-110.48002945256673,27.702171750274587,15,25,14.0,2.9,12.0,7.4,29.0,57.0,POINT (-110.48002945256673 27.702171750274584),SOLONCHAK TAKIRICO,0.15950449811133227,rocas_sedimentarias
2005-3-11,1323402,-110.48002945256673,27.702171750274587,15,25,14.0,2.9,12.0,7.4,29.0,57.0,POINT (-110.48002945256673 27.702171750274584),SOLONCHAK TAKIRICO,0.15950449811133227,rocas_sedimentarias
2005-3-14,1392926,-110.42521919321312,27.796198793684965,0,17,34.0,0.1,13.0,8.4,17.0,49.0,POINT (-110.42521919321312 27.79619879368496),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
2005-3-14,1392926,-110.42521919321312,27.796198793684965,0,17,34.0,0.1,13.0,8.4,17.0,49.0,POINT (-110.42521919321312 27.79619879368496),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
2005-3-14,1392926,-110.42521919321312,27.796198793684965,17,30,34.0,0.1,12.0,8.3,25.0,41.0,POINT (-110.42521919321312 27.79619879368496),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
2005-3-14,1392926,-110.42521919321312,27.796198793684965,17,30,34.0,0.1,12.0,8.3,25.0,41.0,POINT (-110.42521919321312 27.79619879368496),SOLONCHAK ORTICO,0.15950449811133227,rocas_sedimentarias
2005-3-14,1566655,-110.4406545034518,27.982210704981316,0,8,32.0,0.1,16.0,7.2,37.0,31.0,POINT (-110.4406545034518 27.982210704981306),LITOSOL,0.8327035307884698,rocas_sedimentarias
2005-3-15,1358387,-99.66646608756324,26.1908450900487,0,23,30.0,0.1,17.0,8.6,38.0,32.0,POINT (-99.66646608756324 26.1908450900487),XEROSOL CALCICO,0.36055735498666763,rocas_sedimentarias
2005-3-15,1393081,-99.57898374830982,26.068920098288444,0,19,22.0,0.1,13.0,8.5,48.0,30.0,POINT (-99.57898374830982 26.06892009828844),RENDZINA,0.3625195269605943,rocas_sedimentarias
2005-3-15,1566656,-110.49554010856224,27.931240005887123,0,10,32.0,0.1,11.0,8.2,44.0,24.0,POINT (-110.49554010856224 27.931240005887123),SOLONCHAK ORTICO,0.5473005175590515,rocas_sedimentarias
2005-3-15,1566656,-110.49554010856224,27.931240005887123,10,23,44.0,0.4,7.0,7.7,48.0,8.0,POINT (-110.49554010856224 27.931240005887123),SOLONCHAK ORTICO,0.5473005175590515,rocas_sedimentarias
2005-3-16,1358205,-110.7734678849656,27.928125257253505,0,24,8.0,0.1,1.0,8.8,48.0,44.0,POINT (-110.7734678849656 27.928125257253498),YERMOSOL CALCICO,0.15950449811133227,rocas_sedimentarias
2005-3-16,1427775,-110.69258302963104,27.938646841703548,0,15,44.0,0.2,6.0,9.2,30.0,26.0,POINT (-110.69258302963104 27.938646841703548),YERMOSOL CALCICO,1.9077667474746705,rocas_sedimentarias
2005-3-16,1531999,-99.54212204605275,26.250669672437077,0,18,18.0,0.1,4.0,8.5,72.0,10.0,POINT (-99.54212204605275 26.25066967243707),XEROSOL CALCICO,0.8673699465516496,rocas_sedimentarias
2005-3-16,1531999,-99.54212204605275,26.250669672437077,0,18,18.0,0.1,4.0,8.5,72.0,10.0,POINT (-99.54212204605275 26.25066967243707),XEROSOL CALCICO,0.8673699465516496,rocas_sedimentarias
