date,profile_id,longitude,latitude,upper_depth,lower_depth,clay,phaq,sand,silt,tceq
1983-5-17,1531554,-90.75338696902662,19.203542685527314,0,13,28.0,6.7,22.0,50.0,0.0
1983-5-19,1601318,-89.48372101964783,19.44960075375573,0,23,78.0,6.9,16.0,6.0,0.0
1983-5-20,1392664,-90.51894393130404,19.506008944044567,0,26,42.0,6.6,42.0,16.0,0.0
1983-5-23,1497333,-110.09938255786699,29.648470242186853,0,15,14.0,6.5,74.0,12.0,0.0
1983-5-24,1253823,-89.8756991747754,19.79336663816229,0,11,46.0,6.9,34.0,20.0,0.0
1983-5-24,1601785,-110.03532781207993,29.577656119069793,0,15,10.0,6.0,82.0,8.0,0.0
1983-5-9,1323664,-110.93030052115758,29.983835280443937,0,16,10.0,5.5,74.0,16.0,0.0
1983-7-27,1671269,-106.22967139897577,29.84509890557008,0,12,10.0,6.9,70.0,20.0,0.0
1983-7-28,1358234,-108.47177833523038,26.58803092457193,0,6,40.0,6.5,44.0,16.0,0.0
1983-7-28,1358234,-108.47177833523038,26.58803092457193,6,27,42.0,5.8,44.0,14.0,0.0
1983-9-21,1532199,-104.01543509900957,28.726676783582562,0,11,16.0,6.7,64.0,20.0,0.0
1983-9-21,1532199,-104.01543509900957,28.726676783582562,11,22,18.0,6.4,64.0,18.0,0.0
1984-1-2,1601446,-99.74945645540828,21.6037074111317,0,27,22.0,6.9,42.0,36.0,0.0
1984-10-26,1427563,-110.11903403055443,23.885368124517424,0,27,6.0,6.5,78.0,16.0,0.0
1984-10-28,1358035,-110.13837777938852,23.403512271190845,0,28,2.0,7.0,82.0,16.0,0.0
1984-10-30,1358197,-111.5804304753541,24.54978721473998,0,23,2.0,6.9,94.0,4.0,0.0
1984-10-30,1566646,-111.5239647000952,24.44302287720945,15,30,18.0,6.9,68.0,14.0,0.0
1984-11-1,1323205,-109.59548106336615,23.48496958470262,0,15,8.0,7.0,72.0,20.0,0.0
1984-11-20,1184414,-112.201836712826,26.943270804996214,0,11,10.0,6.6,64.0,26.0,0.0
1984-3-2,1288609,-89.45490301407575,18.03039824883776,0,23,54.0,6.6,30.0,16.0,0.0
1984-4-1,1183996,-93.77203987361831,15.972063313271752,0,10,16.0,6.1,40.0,44.0,0.0
1984-4-1,1183996,-93.77203987361831,15.972063313271752,10,16,16.0,6.3,44.0,40.0,0.0
1984-4-1,1323005,-92.64377279042999,15.743309712919146,0,11,34.0,5.2,30.0,36.0,0.0
1984-4-1,1392563,-92.75801301918416,15.896922680940563,0,18,24.0,5.6,42.0,34.0,0.0
1984-4-1,1427350,-93.55235627265463,15.823172530432531,0,14,12.0,6.2,34.0,54.0,0.0
1984-4-1,1427350,-93.55235627265463,15.823172530432531,14,24,20.0,6.4,30.0,50.0,0.0
1984-4-1,1461924,-93.69358831551352,15.879655154034623,0,20,2.0,6.6,86.0,12.0,0.0
1984-4-1,1496616,-92.360918357993,15.9449426718263,0,10,24.0,6.6,38.0,38.0,0.0
1984-4-15,1149117,-92.57573163097663,14.871043661011813,0,20,2.0,5.8,94.0,4.0,0.0
1984-4-15,1149118,-92.34085842019567,14.761703209398638,0,22,20.0,6.2,50.0,30.0,0.0
1984-4-15,1218809,-92.2157558634752,14.959408265803788,0,21,50.0,5.0,26.0,24.0,0.0
1984-4-15,1253659,-92.61535263657018,14.912943751897785,0,17,8.0,5.1,78.0,14.0,0.0
1984-4-4,1218799,-92.95387091119451,15.778043968516966,0,17,16.0,5.1,64.0,20.0,0.0
1984-5-15,1635960,-92.19514466922097,14.883132267196453,0,10,18.0,5.8,50.0,32.0,0.0
1984-5-15,1635960,-92.19514466922097,14.883132267196453,10,16,6.0,6.3,48.0,46.0,0.0
1984-5-15,1635960,-92.19514466922097,14.883132267196453,16,27,26.0,6.3,26.0,48.0,0.0
1984-8-24,1289070,-108.74608758624544,30.30936226713747,0,12,16.0,6.4,64.0,20.0,0.0
1984-8-24,1393187,-108.7563570841435,30.971073318747074,0,14,20.0,5.8,54.0,26.0,0.0
1984-8-24,1393189,-108.87725844799442,30.801315078954243,0,10,16.0,5.8,64.0,20.0,0.0
1984-??-??,1184339,-99.8857012900095,21.478577188562987,0,12,44.0,7.0,36.0,20.0,0.0
1985-10-1,1566344,-101.43254390461176,17.540371958598044,0,20,32.0,6.5,48.0,20.0,0.0
1985-10-10,1357925,-100.81949880318365,17.205808146781244,0,22,4.0,5.7,88.0,8.0,0.0
1985-10-2,1601201,-100.9881567074692,17.51672059779029,0,15,16.0,4.7,50.0,34.0,0.0
1985-10-2,1601201,-100.9881567074692,17.51672059779029,15,25,36.0,4.9,44.0,20.0,0.0
1985-10-3,1149183,-101.31857337847204,17.51185277225211,0,26,2.0,6.6,96.0,2.0,0.0
1985-10-4,1288498,-100.7737293660966,17.507459321802802,0,10,30.0,5.7,44.0,26.0,0.0
1985-10-4,1288498,-100.7737293660966,17.507459321802802,10,30,54.0,5.8,30.0,16.0,0.0
1985-10-5,1288500,-100.90207879443587,17.432898721736482,0,17,12.0,5.6,66.0,22.0,0.0
1985-10-6,1496695,-101.03776985965708,17.38864537242331,0,16,14.0,6.2,58.0,28.0,0.0
1985-10-6,1496695,-101.03776985965708,17.38864537242331,16,27,14.0,6.2,70.0,16.0,0.0
1985-10-7,1253726,-100.86962547928091,17.343026721253995,0,17,12.0,5.4,50.0,38.0,0.0
1985-10-8,1670646,-100.72629441436776,17.30288359392562,0,8,6.0,5.6,78.0,16.0,0.0
1985-10-9,1531509,-100.85902236527785,17.207270746454505,0,10,2.0,5.9,94.0,4.0,0.0
1985-11-15,1392646,-97.88577471858267,17.932600707338782,0,10,30.0,6.0,48.0,22.0,0.0
1985-11-15,1392646,-97.88577471858267,17.932600707338782,10,25,52.0,5.8,24.0,24.0,0.0
1985-11-17,1323105,-96.987485058393,16.92772083828543,0,9,20.0,5.2,58.0,22.0,0.0
1985-11-17,1531539,-96.92122951483184,16.953787292038747,0,19,10.0,5.1,54.0,36.0,0.0
1985-11-18,1323095,-97.5405115894465,17.82395008401861,0,26,18.0,7.0,50.0,32.0,0.0
1985-11-18,1496717,-96.86433669931851,16.735777013602252,0,16,14.0,5.4,62.0,24.0,0.0
1985-11-19,1636050,-96.6842588784218,16.754957640898226,0,13,18.0,6.0,64.0,18.0,0.0
1985-11-20,1531544,-96.68114760745132,16.42214025999451,0,26,10.0,6.6,64.0,26.0,0.0
1985-11-21,1357942,-97.94433070193128,17.343968164639737,0,10,30.0,5.7,46.0,24.0,0.0
1985-11-21,1566374,-96.21790726997106,16.3207257692931,0,15,38.0,5.1,40.0,22.0,0.0
1985-11-24,1253747,-96.1645463628855,16.972063798578986,0,17,34.0,5.4,46.0,20.0,0.0
1985-11-4,1462012,-99.62057636266587,17.485398670306495,0,9,50.0,5.4,16.0,34.0,0.0
1985-11-4,1462012,-99.62057636266587,17.485398670306495,9,25,56.0,5.1,14.0,30.0,0.0
1985-11-9,1531518,-99.383830863867,17.58210843001376,0,16,36.0,6.7,26.0,38.0,0.0
1985-3-18,1670736,-91.78797202420752,16.933806626840237,0,8,2.0,5.6,90.0,8.0,0.0
1985-3-18,1670736,-91.78797202420752,16.933806626840237,8,25,8.0,5.1,82.0,10.0,0.0
1985-3-20,1323180,-91.82677271351398,16.469329507059655,0,4,30.0,6.2,60.0,10.0,0.0
1985-3-20,1323180,-91.82677271351398,16.469329507059655,4,21,38.0,6.6,30.0,32.0,0.0
1985-3-20,1323180,-91.82677271351398,16.469329507059655,21,30,40.0,6.6,30.0,30.0,0.0
1985-3-8,1323154,-91.513119652921,17.867131341289635,0,11,8.0,5.3,82.0,10.0,0.0
1985-3-8,1323154,-91.513119652921,17.867131341289635,11,21,10.0,5.3,80.0,10.0,0.0
1985-3-8,1357998,-91.38483303072408,17.875561477068715,0,16,22.0,6.3,62.0,16.0,0.0
1985-3-8,1392698,-91.55223640392992,17.678711949157837,0,24,12.0,6.2,64.0,24.0,0.0
1985-3-8,1427511,-91.93721945269724,17.56826757039185,0,7,8.0,5.3,74.0,18.0,0.0
1985-3-8,1427511,-91.93721945269724,17.56826757039185,7,20,14.0,4.6,76.0,10.0,0.0
1985-3-8,1531587,-91.73638545796537,17.690424182406684,0,15,6.0,5.2,86.0,8.0,0.0
1985-3-8,1566421,-91.68337717146306,17.992343053865387,0,26,30.0,4.5,50.0,20.0,0.0
1985-3-8,1566425,-91.47808045690326,17.544586491240736,0,15,16.0,6.6,42.0,42.0,0.0
1985-5-12,1392717,-91.96019753693452,16.619105266881316,0,12,42.0,6.4,30.0,28.0,0.0
1985-5-12,1427542,-91.51221375271841,16.135408108997822,0,27,46.0,6.2,38.0,16.0,0.0
1985-5-12,1566450,-91.27564617105705,16.148443228103794,0,25,18.0,6.0,64.0,18.0,0.0
1985-5-13,1288584,-91.94196881998832,16.707428109599867,0,19,10.0,4.7,66.0,24.0,0.0
1985-5-13,1531604,-91.09427043576048,16.796635239575842,0,13,36.0,6.6,46.0,18.0,0.0
1985-5-14,1636118,-90.88797870462032,16.709131366826373,0,12,52.0,6.6,24.0,24.0,0.0
1985-5-15,1601306,-91.19788399301741,16.080786780390778,0,29,58.0,5.7,20.0,22.0,0.0
1985-5-17,1149276,-90.69081789502572,16.505073440149364,13,30,42.0,6.8,26.0,32.0,0.0
1985-5-21,1184183,-91.17534264891253,16.869154845453348,0,10,34.0,6.2,48.0,18.0,0.0
1985-5-21,1218980,-91.27343383374242,16.933833360816617,0,16,34.0,6.6,36.0,30.0,0.0
1985-5-21,1531603,-91.29481320010792,16.801013074507377,0,23,44.0,5.5,18.0,38.0,0.0
1985-7-11,1636042,-98.87871972594994,16.67799919691261,0,18,10.0,5.7,66.0,24.0,0.0
1985-7-12,1184100,-99.65682818479428,16.749867751681116,0,9,20.0,5.6,44.0,36.0,0.0
1985-7-13,1566366,-98.3387586207768,16.585923768385086,0,19,18.0,5.9,66.0,16.0,0.0
1985-7-18,1636045,-98.5614361559494,16.531646409983168,0,11,28.0,6.7,28.0,44.0,0.0
1985-7-18,1636045,-98.5614361559494,16.531646409983168,11,29,32.0,6.0,22.0,46.0,0.0
1985-9-18,1218900,-99.45719532327699,16.734880913554502,0,14,6.0,6.4,72.0,22.0,0.0
1985-9-18,1496713,-99.30871555183211,16.826078748382777,0,20,6.0,5.7,68.0,26.0,0.0
1985-9-19,1253744,-98.01167729101671,16.714244785023165,0,17,6.0,5.7,72.0,22.0,0.0
1985-9-19,1323104,-98.14328534736956,16.506112476083896,0,14,30.0,5.4,54.0,16.0,0.0
1985-9-19,1427462,-99.34995513764002,16.77804839732519,0,25,14.0,6.6,60.0,26.0,0.0
1985-9-19,1636046,-98.0301710963004,16.46768144573614,0,24,14.0,5.1,48.0,38.0,0.0
1985-9-21,1218899,-99.80654971395006,16.976389260700074,0,12,6.0,6.4,88.0,6.0,0.0
1985-9-21,1218899,-99.80654971395006,16.976389260700074,12,28,10.0,6.2,68.0,22.0,0.0
1985-9-21,1357920,-101.46009548304707,17.793791641147113,0,8,40.0,5.6,28.0,32.0,0.0
1985-9-21,1357920,-101.46009548304707,17.793791641147113,8,22,46.0,5.5,20.0,34.0,0.0
1985-9-22,1496711,-99.97177801145205,16.948858625941842,0,20,12.0,6.0,58.0,30.0,0.0
1985-9-22,1601200,-101.62201968351287,17.73032847297493,0,19,52.0,6.0,26.0,22.0,0.0
1985-9-22,1636020,-101.29215624548328,17.930151022968104,0,10,26.0,5.9,50.0,24.0,0.0
1985-9-22,1636020,-101.29215624548328,17.930151022968104,10,26,32.0,5.3,48.0,20.0,0.0
1985-9-23,1253745,-98.10706049474923,16.6302347983294,0,22,18.0,4.7,62.0,20.0,0.0
1985-9-23,1462007,-100.1194637534083,17.17101407565387,0,11,6.0,5.0,62.0,32.0,0.0
1985-9-23,1462029,-98.50903337292418,16.363333065881807,0,15,2.0,4.8,94.0,4.0,0.0
1985-9-23,1462029,-98.50903337292418,16.363333065881807,15,26,2.0,4.6,92.0,6.0,0.0
1985-9-23,1496693,-101.33243017975309,17.900503793777343,0,15,30.0,5.9,42.0,28.0,0.0
1985-9-24,1218902,-98.38293754487226,16.453781446452947,0,16,4.0,4.7,92.0,4.0,0.0
1985-9-24,1392640,-101.35477604960303,17.54068812629169,0,16,12.0,6.0,56.0,32.0,0.0
1985-9-24,1566367,-98.30897852857412,16.4957123581143,0,9,38.0,5.3,48.0,14.0,0.0
1985-9-24,1566367,-98.30897852857412,16.4957123581143,9,24,50.0,5.7,28.0,22.0,0.0
1985-9-25,1288499,-100.11596925785884,17.458291323286485,0,20,10.0,4.7,62.0,28.0,0.0
1985-9-26,1253727,-100.29552638552431,17.282975624157253,0,15,36.0,5.0,46.0,18.0,0.0
1985-9-26,1288523,-98.54008413786168,16.584703683387165,0,26,24.0,6.1,44.0,32.0,0.0
1985-9-27,1323080,-100.89148674895812,17.627908346706274,0,17,34.0,5.1,24.0,42.0,0.0
1985-9-27,1323080,-100.89148674895812,17.627908346706274,17,30,50.0,4.8,20.0,30.0,0.0
1985-9-28,1462004,-100.61886668453276,17.369780821351796,0,11,26.0,6.1,42.0,32.0,0.0
1985-9-28,1496715,-99.00675994619367,16.6131383425042,0,21,12.0,5.6,72.0,16.0,0.0
1985-9-29,1149182,-101.23153433378572,17.70359913194923,0,26,28.0,4.1,44.0,28.0,0.0
1985-9-30,1218881,-101.29494892707964,17.5928913757755,0,28,14.0,5.6,64.0,22.0,0.0
1986-10-10,1392559,-96.44505323866709,15.767328206527246,0,16,4.0,5.8,68.0,28.0,0.0
1986-10-11,1183993,-96.46795480920098,15.81962454666398,0,11,44.0,6.0,24.0,32.0,0.0
1986-10-11,1183993,-96.46795480920098,15.81962454666398,11,24,46.0,5.9,24.0,30.0,0.0
1986-10-12,1149108,-96.73274916235466,15.775138083103498,0,21,4.0,5.5,66.0,30.0,0.0
1986-10-19,1288624,-106.3610172958887,23.320405471232913,0,19,16.0,6.0,62.0,22.0,0.0
1986-10-20,1253848,-106.15269341480881,23.478204513912313,0,19,16.0,5.2,54.0,30.0,0.0
1986-10-8,1357838,-96.04715950516872,15.812708789349854,0,11,8.0,6.2,78.0,14.0,0.0
1986-10-9,1183992,-96.25935998803314,15.92370802342621,0,14,12.0,6.0,64.0,24.0,0.0
1986-11-14,1531663,-105.41896372223715,23.82707383764661,0,28,30.0,4.4,34.0,36.0,0.0
1986-11-15,1149343,-105.15262262958163,23.9242206612358,0,9,8.0,5.7,66.0,26.0,0.0
1986-7-11,1636025,-98.04009217509059,17.647875286463584,0,9,10.0,6.6,68.0,22.0,0.0
1986-7-15,1184086,-98.27076180005207,17.907247923297977,0,7,6.0,6.1,88.0,6.0,0.0
1986-7-21,1184164,-95.11718835044458,16.9443886267147,0,12,28.0,4.9,50.0,22.0,0.0
1986-7-21,1184164,-95.11718835044458,16.9443886267147,12,26,26.0,5.3,60.0,14.0,0.0
1986-7-22,1218963,-95.50109289223009,16.866926404971235,0,8,16.0,4.7,62.0,22.0,0.0
1986-7-22,1218963,-95.50109289223009,16.866926404971235,8,30,36.0,4.8,40.0,24.0,0.0
1986-7-22,1288509,-98.25373295350593,17.28600496292599,0,28,26.0,4.6,44.0,30.0,0.0
1986-7-24,1184165,-95.52499391289035,16.710091943649342,0,10,22.0,6.8,46.0,32.0,0.0
1986-7-24,1184165,-95.52499391289035,16.710091943649342,10,21,34.0,6.5,34.0,32.0,0.0
1986-7-25,1358004,-95.49132977092808,16.514012064700083,0,10,16.0,5.9,56.0,28.0,0.0
1986-7-25,1358004,-95.49132977092808,16.514012064700083,10,28,26.0,6.6,54.0,20.0,0.0
1986-7-27,1149258,-94.49970398452493,16.496351129599816,0,20,6.0,6.3,86.0,8.0,0.0
1986-7-27,1462088,-95.61962025690077,16.376854910538917,0,9,16.0,5.7,62.0,22.0,0.0
1986-7-27,1462088,-95.61962025690077,16.376854910538917,9,28,16.0,5.6,62.0,22.0,0.0
1986-7-27,1462089,-94.76229716246098,16.31237016547908,0,28,14.0,6.0,52.0,34.0,0.0
1986-7-27,1636101,-95.74547491134905,16.25725603063586,0,12,12.0,6.2,62.0,26.0,0.0
1986-7-28,1218891,-98.12736282580016,17.17282201771586,0,8,28.0,6.1,44.0,28.0,0.0
1986-7-28,1531594,-95.9042453725912,16.427085796781476,0,8,36.0,7.0,38.0,26.0,0.0
1986-7-30,1253805,-95.46206537465292,16.098709198071557,0,17,4.0,6.1,86.0,10.0,0.0
1986-7-30,1288575,-95.4109155566187,16.02530060927241,0,17,4.0,6.4,80.0,16.0,0.0
1986-8-7,1636054,-96.47919310333491,16.07835767481076,0,23,32.0,4.4,50.0,18.0,0.0
1988-3-8,1671006,-107.29505737795263,27.164030322170596,0,5,18.0,5.7,62.0,20.0,0.0
1988-3-8,1671006,-107.29505737795263,27.164030322170596,5,20,18.0,5.2,62.0,20.0,0.0
1988-4-1,1323443,-107.53279963509229,27.192505197483314,0,13,16.0,5.1,74.0,10.0,0.0
1988-4-10,1254126,-106.74440548098444,25.98863608025834,0,8,16.0,6.0,36.0,48.0,0.0
1988-4-11,1393015,-106.81322994205203,25.75110024420197,0,30,14.0,6.7,62.0,24.0,0.0
1988-4-12,1462390,-107.41792602933099,25.564611052803215,0,22,20.0,6.4,46.0,34.0,0.0
1988-4-13,1601622,-107.78418064117834,25.476560761506185,0,15,18.0,6.6,52.0,30.0,0.0
1988-4-15,1497089,-106.7813124286942,27.717429926688624,0,15,16.0,5.7,70.0,14.0,0.0
1988-4-25,1219255,-107.58637217311053,27.99499051177525,0,20,36.0,5.9,24.0,40.0,0.0
1988-4-26,1288839,-106.76904695222046,27.991857648246494,0,24,18.0,5.6,66.0,16.0,0.0
1988-4-26,1288844,-106.68915590497731,27.149141168780286,0,13,28.0,6.1,42.0,30.0,0.0
1988-4-26,1323440,-106.1088491477904,27.504420407334855,0,11,22.0,6.2,60.0,18.0,0.0
1988-4-26,1358252,-106.7220343171686,27.464861275625417,0,9,18.0,6.5,74.0,8.0,0.0
1988-4-26,1358252,-106.7220343171686,27.464861275625417,9,30,22.0,6.9,54.0,24.0,0.0
1988-4-26,1531862,-106.54021105444092,27.612593821732883,0,10,12.0,5.6,58.0,30.0,0.0
1988-4-26,1531862,-106.54021105444092,27.612593821732883,10,24,16.0,4.7,60.0,24.0,0.0
1988-4-26,1566687,-106.16652669297746,27.69579801187158,0,13,14.0,5.7,76.0,10.0,0.0
1988-4-27,1254068,-107.41335335387934,27.94828904694226,0,23,18.0,6.1,48.0,34.0,0.0
1988-4-29,1184444,-107.59696686071452,27.895501648657245,0,6,10.0,6.0,72.0,18.0,0.0
1988-4-9,1184493,-106.94697809450611,25.94080729398006,0,18,18.0,5.6,54.0,28.0,0.0
1988-4-9,1184494,-106.16580480219417,25.91331612446441,0,11,14.0,6.0,44.0,42.0,0.0
1988-4-9,1636429,-106.90730266024704,25.974055281951507,0,20,26.0,6.3,36.0,38.0,0.0
1988-5-2,1392971,-107.17624371605667,27.850852053669026,0,25,8.0,6.4,62.0,30.0,0.0
1988-5-3,1427818,-107.34465577202535,27.816640366411207,0,7,20.0,6.3,58.0,22.0,0.0
1988-5-3,1427818,-107.34465577202535,27.816640366411207,7,16,22.0,5.8,58.0,20.0,0.0
1988-5-4,1323438,-107.66845371468314,27.71600518379792,0,7,14.0,5.4,64.0,22.0,0.0
1988-5-6,1288841,-107.23618680189733,27.67242444586637,0,3,26.0,5.2,32.0,42.0,0.0
1988-5-6,1288841,-107.23618680189733,27.67242444586637,3,27,26.0,5.2,32.0,42.0,0.0
1988-5-8,1184448,-107.19154108900271,27.29172617195219,0,7,16.0,6.0,64.0,20.0,0.0
1988-5-8,1358256,-107.11171507083866,27.12669933430649,0,9,22.0,5.9,50.0,28.0,0.0
1988-5-8,1358256,-107.11171507083866,27.12669933430649,9,24,24.0,5.9,44.0,32.0,0.0
1988-5-8,1671004,-107.26523368790814,27.449376836382733,0,6,24.0,5.4,54.0,22.0,0.0
1988-5-8,1671004,-107.26523368790814,27.449376836382733,6,30,16.0,5.5,74.0,10.0,0.0
1988-8-14,1531915,-106.90783541235271,25.442897501896276,0,19,8.0,5.7,58.0,34.0,0.0
1989-10-12,1427886,-106.99764231621388,24.449415310782403,0,13,12.0,6.9,64.0,24.0,0.0
1989-10-13,1358344,-106.87581338055556,24.387039527478898,0,8,26.0,5.5,42.0,32.0,0.0
1989-10-13,1358346,-106.73252268909006,24.158681727353706,0,14,36.0,6.6,40.0,24.0,0.0
1989-10-13,1427888,-106.69369229636759,24.42619391893433,0,20,10.0,6.4,78.0,12.0,0.0
1989-10-14,1149653,-106.37724141756107,24.08321180703865,0,28,4.0,6.8,82.0,14.0,0.0
1989-10-14,1218795,-97.31985248690589,15.953432480608289,0,14,2.0,5.7,90.0,8.0,0.0
1989-10-6,1184517,-106.87299724339626,24.217124247091622,0,14,12.0,6.4,74.0,14.0,0.0
1989-10-7,1427889,-107.02074694973636,24.09615478597456,0,14,24.0,6.4,48.0,28.0,0.0
1989-10-7,1462415,-107.10278582974708,24.10982517335812,0,28,22.0,6.5,20.0,58.0,0.0
1989-10-9,1566758,-107.13881802598964,24.485584243664253,0,10,28.0,6.5,52.0,20.0,0.0
1989-5-1,1254100,-107.58216828929802,26.93150159473821,0,9,10.0,6.4,54.0,36.0,0.0
1989-5-1,1323461,-107.57849525730838,26.98646709666787,0,12,12.0,5.8,72.0,16.0,0.0
1989-5-1,1358284,-106.17682597983135,26.908600219620322,0,19,16.0,5.3,66.0,18.0,0.0
1989-5-1,1392991,-107.59487176054998,26.888013652062497,0,16,28.0,5.1,46.0,26.0,0.0
1989-5-1,1392992,-106.69478026271007,26.886561896745285,0,30,16.0,6.3,62.0,22.0,0.0
1989-5-1,1462373,-106.25547631096583,26.619086634134224,11,23,36.0,5.8,44.0,20.0,0.0
1989-5-1,1671023,-107.09144927010723,26.846717539292726,0,12,28.0,4.6,24.0,48.0,0.0
1989-5-1,1671023,-107.09144927010723,26.846717539292726,12,22,38.0,5.1,18.0,44.0,0.0
1989-5-10,1184473,-106.67636354172159,26.171821305613985,0,22,26.0,5.4,48.0,26.0,0.0
1989-5-10,1219291,-106.7850184586647,26.105609500681965,0,11,10.0,5.7,72.0,18.0,0.0
1989-5-12,1497123,-106.60769150982655,26.254927816659468,0,14,18.0,6.2,54.0,28.0,0.0
1989-5-13,1149597,-106.07984932213778,26.02196025455486,0,15,22.0,6.8,54.0,24.0,0.0
1989-5-13,1288873,-106.3088459256366,26.033105216974388,0,21,12.0,6.1,66.0,22.0,0.0
1989-5-14,1219290,-106.18056961253004,26.142132625493343,0,22,18.0,6.4,44.0,38.0,0.0
1989-5-14,1358292,-106.08553679563407,26.183007247372757,0,23,26.0,6.6,34.0,40.0,0.0
1989-5-14,1566708,-106.34616299827726,26.190781399348342,0,8,14.0,6.6,56.0,30.0,0.0
1989-5-14,1566708,-106.34616299827726,26.190781399348342,8,25,24.0,5.9,38.0,38.0,0.0
1989-5-15,1219289,-106.137999846078,26.348181855923233,0,15,26.0,6.5,60.0,14.0,0.0
1989-5-15,1219289,-106.137999846078,26.348181855923233,15,28,38.0,5.4,48.0,14.0,0.0
1989-5-15,1531889,-106.04910055463928,26.457738768488767,0,12,18.0,6.1,58.0,24.0,0.0
1989-5-15,1531889,-106.04910055463928,26.457738768488767,12,30,22.0,6.0,54.0,24.0,0.0
1989-5-16,1358291,-106.40130401148944,26.420629366492904,0,20,24.0,6.6,42.0,34.0,0.0
1989-5-16,1497122,-106.37582530171271,26.32658560947013,0,9,14.0,6.4,60.0,26.0,0.0
1989-5-16,1671027,-106.4781489952795,26.361886450744088,0,8,18.0,6.6,46.0,36.0,0.0
1989-5-7,1219287,-107.29871406899309,26.4645014456178,0,12,38.0,5.6,24.0,38.0,0.0
1989-5-7,1219287,-107.29871406899309,26.4645014456178,12,24,22.0,5.1,44.0,34.0,0.0
1989-5-7,1497121,-107.17847277234318,26.33750522799644,0,19,12.0,6.3,50.0,38.0,0.0
1989-5-7,1497121,-107.17847277234318,26.33750522799644,19,30,18.0,6.5,46.0,36.0,0.0
1989-5-8,1288869,-107.047281807093,26.20670731937505,0,22,30.0,6.6,34.0,36.0,0.0
1989-5-8,1288872,-107.09939643422959,26.066394658527365,0,18,20.0,6.9,40.0,40.0,0.0
1989-5-9,1671026,-106.9680670584702,26.40072519169457,0,8,24.0,6.7,40.0,36.0,0.0
1989-5-9,1671026,-106.9680670584702,26.40072519169457,8,26,30.0,6.4,34.0,36.0,0.0
1989-6-29,1184402,-109.30646711689593,27.982403323067686,0,12,24.0,6.9,44.0,32.0,0.0
1989-7-30,1392930,-109.38042038809509,27.79684826967574,0,13,26.0,6.9,20.0,54.0,0.0
1989-7-8,1358212,-109.7632078442407,27.462248141748876,0,17,16.0,6.6,72.0,12.0,0.0
1989-8-26,1323515,-107.73580763547248,24.810340922101958,0,22,36.0,5.6,20.0,44.0,0.0
1989-8-26,1497174,-106.6803496036879,24.073044566462993,0,15,22.0,6.5,54.0,24.0,0.0
1989-8-27,1184514,-107.91561033129241,24.917405512073703,4,8,2.0,6.7,18.0,80.0,0.0
1989-8-29,1636457,-107.40878630304245,24.55794385065601,0,11,60.0,6.7,24.0,16.0,0.0
1989-8-30,1254161,-107.17749823690917,24.285955805193485,0,9,14.0,5.8,60.0,26.0,0.0
1989-8-30,1254161,-107.17749823690917,24.285955805193485,9,26,24.0,6.3,48.0,28.0,0.0
1990-11-7,1254218,-100.7044853182682,25.50473831053359,0,11,32.0,7.0,46.0,22.0,0.0
1990-3-4,1184711,-107.19417265194816,28.59427097412975,0,19,16.0,6.2,66.0,18.0,0.0
1990-3-4,1184713,-107.43075172327895,28.49354501958104,0,18,20.0,5.8,60.0,20.0,0.0
1990-3-4,1323760,-106.19222268311924,28.490737395241474,0,13,18.0,5.8,64.0,18.0,0.0
1990-3-4,1323760,-106.19222268311924,28.490737395241474,13,22,30.0,6.4,56.0,14.0,0.0
1990-3-4,1358582,-107.22249711653313,28.316040491034606,0,25,14.0,6.6,64.0,22.0,0.0
1990-3-4,1671289,-107.11301586910815,28.35395739629937,0,17,14.0,5.6,68.0,18.0,0.0
1990-3-5,1323762,-107.45965253996796,28.310253771201207,0,21,14.0,6.1,58.0,28.0,0.0
1990-3-5,1393289,-106.72812590338243,28.026545539461228,0,15,16.0,5.9,68.0,16.0,0.0
1990-3-5,1601861,-106.95785901529828,28.114624397406267,0,8,28.0,6.0,44.0,28.0,0.0
1990-3-5,1601861,-106.95785901529828,28.114624397406267,8,24,4.0,5.4,94.0,2.0,0.0
1990-3-5,1636719,-107.63337345956828,28.034334177701222,0,23,14.0,5.5,46.0,40.0,0.0
1990-3-6,1393286,-107.46436760435918,28.39411177046918,0,22,22.0,6.0,60.0,18.0,0.0
1990-3-6,1462647,-107.44162800453388,28.675004553106888,0,23,14.0,6.2,64.0,22.0,0.0
1990-3-6,1532193,-107.87819533757302,28.721882360295783,0,14,8.0,5.4,82.0,10.0,0.0
1990-3-6,1532193,-107.87819533757302,28.721882360295783,14,30,30.0,6.7,56.0,14.0,0.0
1990-3-6,1532194,-107.54465859650044,28.615574118941865,0,18,2.0,6.5,86.0,12.0,0.0
1990-3-6,1601858,-106.9016799448891,28.685201481939153,0,10,8.0,5.1,78.0,14.0,0.0
1990-3-6,1601858,-106.9016799448891,28.685201481939153,10,30,10.0,5.3,76.0,14.0,0.0
1990-3-7,1671286,-106.7387298519862,28.869685114810167,0,24,16.0,5.5,64.0,20.0,0.0
1990-3-8,1289154,-107.0371249852484,28.924711528399907,0,25,20.0,6.5,52.0,28.0,0.0
1990-3-9,1289157,-107.07683721862004,28.027059964929077,0,12,10.0,6.5,74.0,16.0,0.0
1990-3-9,1462645,-107.10564733868672,28.81513792700349,0,12,2.0,6.8,84.0,14.0,0.0
