,upper_depth,lower_depth,elcosp,orgc,phaq,sand,tceq,temperature,precipitation,organic_matter,bulk_density,silt_plus_clay,landcover,geometry,spatial_lag,moran_i,dist_knn_km,knn_target_mean,dist_to_hotspot_km
3492,4,30,0.0,7.0,5.7,34.0,0.0,15.96284294,135.7568512,12.068,0.8959200000000002,66.0,12.0,POINT (-101.83096 19.102818),22.0,-0.27424139734626785,93.26535381082417,17.4,79.20585872514737
3494,0,20,0.3,40.0,5.4,68.0,0.0,15.96284294,135.7568512,68.96,-2.517599999999999,32.0,9.0,POINT (-101.799774 19.481882),15.625,0.07811196067885812,151.6785079483983,18.0,51.33910619395943
3495,0,20,0.1,35.0,5.5,56.0,0.0,15.96284294,135.7568512,60.339999999999996,-2.0003999999999995,44.0,9.0,POINT (-101.61919 19.32286),20.5,0.5401697788661859,141.06271027958252,24.4,46.17472679964901
3496,0,25,0.1,38.0,4.5,73.0,0.0,15.96284294,135.7568512,65.512,-2.31072,27.0,2.0,POINT (-96.45373 16.193207),26.33333333333333,1.2783979014370959,96.2252805716113,20.4,178.76881481847917
3498,0,10,0.1,35.0,5.5,50.0,0.0,15.96284294,135.7568512,60.339999999999996,-2.0003999999999995,50.0,9.0,POINT (-101.4011 19.307829),17.0,0.19722563935437448,161.48249618036178,21.2,38.02809283168591
3499,0,30,0.2,8.0,7.2768608414239475,58.0,0.0,15.96284294,135.7568512,13.792,0.7924800000000002,42.0,9.0,POINT (-101.17705 19.348215),19.555555555555554,-0.15628271352955161,157.78317600499264,20.0,37.24583282291415
3500,0,12,0.1,8.0,3.8,73.0,0.0,15.96284294,135.7568512,13.792,0.7924800000000002,27.0,4.0,POINT (-96.81048 16.078064),16.125,-0.038924838127033026,163.32000531319554,11.6,156.31060429779515
3501,0,20,0.3,29.0,7.2,8.0,46.3192068429238,15.96284294,135.7568512,49.996,-1.37976,9.0,17.0,POINT (-90.30346 19.985884),36.83333333333333,1.4988148628799844,26.4843495272219,39.0,0.0
3502,0,15,0.2,10.0,6.0,39.0,0.0,15.96284294,135.7568512,17.24,0.5856000000000003,61.0,9.0,POINT (-101.34145 19.645168),29.125,-0.3452100451728547,109.5583430471225,32.6,0.0
3503,15,30,0.1,5.0,6.5,25.0,0.0,15.96284294,135.7568512,8.62,1.1028000000000002,75.0,9.0,POINT (-101.34145 19.645168),29.75,-0.7218695808923725,109.5583430471225,32.6,0.0
3504,0,20,0.5,46.0,4.7,34.0,0.0,15.96284294,135.7568512,79.304,-3.1382399999999997,66.0,9.0,POINT (-101.30214 19.769634),21.125,0.9319730679344586,117.93027116947775,23.0,14.438816725226024
3505,0,30,0.3,16.0,7.1,30.0,46.3192068429238,15.96284294,135.7568512,27.584,-0.03503999999999974,70.0,9.0,POINT (-101.03362 19.792562),36.0,0.10420049726169893,102.4319108205612,30.6,0.0
3506,0,12,0.0,10.0,5.5,67.0,0.0,15.96284294,135.7568512,17.24,0.5856000000000003,33.0,8.0,POINT (-96.3227 16.411907),16.75,-0.043043941871941105,101.63893876204868,25.4,170.19989983656674
3507,0,22,1.9,57.0,7.6,62.0,448.0,15.96284294,135.7568512,98.268,-4.276079999999999,38.0,17.0,POINT (-90.37225 19.952784),25.571428571428566,2.1771549608152703,38.87672859699106,33.4,8.076586729745488
3509,0,30,0.2,48.0,4.9,44.0,0.0,15.96284294,135.7568512,82.752,-3.3451199999999996,56.0,14.0,POINT (-101.14196 19.553682),20.428571428571427,0.8795097647704859,110.89464353056678,16.2,23.241634480031014
3510,0,15,0.3,56.0,5.6,48.0,0.0,15.96284294,135.7568512,96.544,-4.1726399999999995,52.0,9.0,POINT (-101.01087 19.653952),22.75,1.5587872422894908,89.43420457828393,22.6,15.59561982151801
3511,0,26,0.1,25.0,8.1,18.0,46.3192068429238,15.96284294,135.7568512,43.1,-0.9659999999999997,82.0,17.0,POINT (-90.06332 19.975122),23.622222222222224,0.42332016613487145,89.45989877558982,25.6,16.740747181809112
3512,0,15,0.1,13.0,5.3,46.0,0.0,15.96284294,135.7568512,22.412,0.2752800000000002,54.0,5.0,POINT (-96.04964 16.538876),12.142857142857142,0.027673081342719216,132.70764394480233,11.4,170.42092998577363
3513,0,19,0.2,28.0,7.6,12.0,46.3192068429238,15.96284294,135.7568512,48.272,-1.2763199999999997,88.0,17.0,POINT (-90.26387 19.873823),25.371428571428567,0.661598202586576,34.332299780734544,25.6,13.129930711029811
3514,19,30,0.1,14.0,7.9,24.0,46.3192068429238,15.96284294,135.7568512,24.136,0.17184000000000021,76.0,17.0,POINT (-90.26387 19.873823),27.371428571428567,-0.05985589751856563,34.332299780734544,25.6,13.129930711029811
3515,0,17,0.2,20.0,8.2,51.0,345.0,15.64566898,116.3781738,34.48,-0.4487999999999994,49.0,10.0,POINT (-98.735886 24.248909),20.14285714285714,0.1265368484110508,83.132382939346,21.6,15.916822216933642
3516,0,13,0.3,59.0,7.7,30.0,46.3192068429238,15.64566898,116.3781738,101.716,-4.482959999999999,70.0,7.0,POINT (-98.60229 24.030514),19.428571428571427,0.957076228792566,88.43615663344183,30.0,9.31424939737326
3517,0,26,0.0,1.0,5.0,56.0,0.0,15.64566898,116.3781738,1.724,1.5165600000000001,44.0,2.0,POINT (-93.000496 16.219292),6.5,0.5812181122878051,144.48507598443584,1.6,80.74744800628282
3518,0,25,0.3,4.0,7.8,18.0,46.3192068429238,15.64566898,116.3781738,6.896,1.2062400000000002,82.0,8.0,POINT (-92.95271 16.50012),4.7272727272727275,0.5519188705705023,81.31087101638377,8.6,60.85993655229266
3519,0,7,1.2,6.0,8.2,56.0,179.0,15.64566898,116.3781738,10.344,0.9993600000000001,44.0,17.0,POINT (-98.75015 25.542395),9.999999999999998,0.21944378422784247,75.69919092909048,8.8,134.24208488283264
3520,7,28,2.2,2.0,8.2,82.0,78.0,15.64566898,116.3781738,3.448,1.4131200000000002,18.0,17.0,POINT (-98.75015 25.542395),10.666666666666664,0.27472300661710175,75.69919092909048,8.8,134.24208488283264
3521,0,12,0.5,22.0,8.2,36.0,46.3192068429238,15.64566898,116.3781738,37.928,-0.6556799999999998,64.0,17.0,POINT (-98.42526 24.129583),23.000000000000004,0.2751227375127207,105.2468657471684,22.6,23.328816069280776
3522,0,11,0.2,2.0,5.0,40.0,0.0,15.64566898,116.3781738,3.448,1.4131200000000002,60.0,2.0,POINT (-92.82715 16.033468),16.099999999999998,-0.07076062122233644,113.85819513003096,11.2,53.557399621382636
3523,11,30,0.0,1.0,5.7,34.0,0.0,15.64566898,116.3781738,1.724,1.5165600000000001,66.0,2.0,POINT (-92.82715 16.033468),16.2,-0.0830573253896194,113.85819513003096,11.2,53.557399621382636
3524,0,16,0.0,37.0,8.0,34.0,46.3192068429238,15.64566898,116.3781738,63.788,-2.2072799999999995,66.0,17.0,POINT (-98.923965 24.718798),15.25,0.028327274968941375,125.43062738213025,15.0,52.28061440024562
3525,0,25,0.1,6.0,8.9,62.0,74.0,15.64566898,116.3781738,10.344,0.9993600000000001,38.0,17.0,POINT (-98.777275 25.959013),10.4,0.2018431028944159,84.9264814856969,16.8,149.91858477931842
3526,0,13,0.3,4.0,5.0,36.0,0.0,15.64566898,116.3781738,6.896,1.2062400000000002,64.0,5.0,POINT (-93.58801 16.369844),1.0,0.7524231219984812,99.32372797202234,2.0,87.0498995369563
3527,13,29,0.0,1.0,5.6,46.0,0.0,15.64566898,116.3781738,1.724,1.5165600000000001,54.0,5.0,POINT (-93.58801 16.369844),1.375,0.9321883821946915,99.32372797202234,2.0,87.0498995369563
3528,0,20,0.2,1.0,4.3,72.0,0.0,15.64566898,116.3781738,1.724,1.5165600000000001,28.0,8.0,POINT (-93.26216 16.277628),6.909090909090908,0.5532027470624216,142.43522269393532,2.0,101.60712525777325
3529,20,30,0.0,0.0,5.3,56.0,0.0,15.64566898,116.3781738,0.0,1.62,44.0,8.0,POINT (-93.26216 16.277628),6.999999999999999,0.5860827535690953,142.43522269393532,2.0,101.60712525777325
3530,0,25,3.9,2.0,8.4,62.0,32.0,15.64566898,116.3781738,3.448,1.4131200000000002,38.0,17.0,POINT (-114.15028 28.80638),3.5,0.7304222703316982,55.19107062901847,3.6,554.9138223287064
3531,0,15,0.1,2.0,8.6,74.0,46.3192068429238,15.64566898,116.3781738,3.448,1.4131200000000002,26.0,16.0,POINT (-114.14574 28.904638),3.1999999999999997,0.749498053463937,77.68794144583379,3.0,552.4212356496638
3532,0,20,2.2,5.0,8.8,14.0,46.3192068429238,15.64566898,116.3781738,8.62,1.1028000000000002,86.0,17.0,POINT (-98.91881 25.386347),6.75,0.4027789783128941,110.57358268195856,6.8,111.90299660487453
3533,0,15,0.8,3.0,8.9,64.0,41.0,15.64566898,116.3781738,5.172,1.3096800000000002,36.0,17.0,POINT (-114.11089 28.739477),5.250000000000002,0.5714731203107989,40.99350606159196,3.8,552.679239384571
3534,15,30,3.2,2.0,8.5,60.0,282.0,15.64566898,116.3781738,3.448,1.4131200000000002,40.0,17.0,POINT (-114.11089 28.739477),5.333333333333335,0.6138480400791269,40.99350606159196,3.8,552.679239384571
3535,0,14,0.2,7.0,8.8,76.0,46.0,15.64566898,116.3781738,12.068,0.8959200000000002,24.0,17.0,POINT (-114.007965 28.6415),4.875,0.39544274285489556,36.11886553702145,4.2,545.3173487556991
3536,0,4,0.2,21.0,8.2,68.0,45.0,15.64566898,116.3781738,36.204,-0.5522399999999998,32.0,7.0,POINT (-98.864296 24.350643),15.833333333333332,0.024910497690980415,69.10394578715477,15.6,25.18472155041333
3537,4,16,0.2,13.0,8.4,67.0,43.0,15.64566898,116.3781738,22.412,0.2752800000000002,33.0,7.0,POINT (-98.864296 24.350643),17.166666666666664,-0.021204981055007344,69.10394578715477,15.6,25.18472155041333
3538,0,10,2.0,3.0,8.7,74.0,66.0,15.64566898,116.3781738,5.172,1.3096800000000002,26.0,17.0,POINT (-114.4932 28.94871),3.375,0.6815166521807782,30.280083155787295,4.0,584.8998844713391
3539,10,30,7.0,3.0,8.4,74.0,105.0,15.64566898,116.3781738,5.172,1.3096800000000002,26.0,17.0,POINT (-114.4932 28.94871),3.375,0.6815166521807782,30.280083155787295,4.0,584.8998844713391
3540,0,18,0.9,3.0,8.6,44.0,500.0,15.64566898,116.3781738,5.172,1.3096800000000002,56.0,17.0,POINT (-114.36399 28.835623),2.3000000000000003,0.7446082771195665,69.03561978064555,3.8,574.7190803290704
3541,18,30,6.0,3.0,8.3,58.0,273.0,15.64566898,116.3781738,5.172,1.3096800000000002,42.0,17.0,POINT (-114.36399 28.835623),2.3000000000000003,0.7446082771195665,69.03561978064555,3.8,574.7190803290704
3542,0,14,0.2,14.0,7.0,80.0,0.0,15.64566898,116.3781738,24.136,0.17184000000000021,20.0,7.0,POINT (-99.04852 24.527033),18.400000000000002,-0.01649498751667698,92.88135728218816,19.6,39.491318486827595
3543,0,16,0.2,19.0,8.4,32.0,235.0,15.64566898,116.3781738,32.756,-0.3453599999999999,68.0,10.0,POINT (-99.03153 24.482122),14.499999999999996,-0.009571381939008729,85.61263887134646,14.8,41.103836727767685
3544,0,13,0.2,17.0,8.4,36.0,468.0,15.64566898,116.3781738,29.308,-0.13847999999999971,64.0,7.0,POINT (-99.06419 24.130545),21.44444444444444,0.06363621034172079,120.89567802819795,23.8,35.15274502502546
3545,0,14,0.3,49.0,7.7,20.0,46.3192068429238,15.64566898,116.3781738,84.476,-3.4485599999999996,80.0,7.0,POINT (-99.40845 24.095793),35.0,3.3327149148909356,143.38414143680728,24.2,0.0
3546,0,12,3.9,5.0,8.5,48.0,59.0,15.64566898,116.3781738,8.62,1.1028000000000002,52.0,17.0,POINT (-114.06968 28.59849),4.1000000000000005,0.5323580514387184,29.253455427639512,4.4,552.3022760879451
3547,12,25,6.5,5.0,8.3,44.0,75.0,15.64566898,116.3781738,8.62,1.1028000000000002,56.0,17.0,POINT (-114.06968 28.59849),4.1000000000000005,0.5323580514387184,29.253455427639512,4.4,552.3022760879451
3548,0,22,0.1,0.0,8.7,88.0,500.0,15.64566898,116.3781738,0.0,1.62,12.0,17.0,POINT (-114.06091 28.301685),5.0476190476190474,0.7293446880343746,50.07618991228582,1.6,560.3103273653477
3549,0,11,0.2,14.0,8.7,48.0,228.0,15.64566898,116.3781738,24.136,0.17184000000000021,52.0,7.0,POINT (-99.31276 24.381247),24.142857142857142,-0.044251493600688495,140.33950564249625,24.8,17.99332706684664
3550,0,15,1.6,3.0,8.6,72.0,46.0,15.64566898,116.3781738,5.172,1.3096800000000002,28.0,17.0,POINT (-114.0152 28.021238),8.125,0.40273970477683096,21.498569286528415,10.8,566.0791964823189
3551,15,25,2.5,3.0,8.8,74.0,57.0,15.64566898,116.3781738,5.172,1.3096800000000002,26.0,17.0,POINT (-114.0152 28.021238),8.125,0.40273970477683096,21.498569286528415,10.8,566.0791964823189
3552,0,15,0.1,5.0,8.8,76.0,500.0,15.64566898,116.3781738,8.62,1.1028000000000002,24.0,17.0,POINT (-114.00741 28.141241),5.142857142857142,0.48136466956170926,15.626702729128969,2.8,560.8700804432273
3553,15,25,0.9,3.0,8.9,52.0,500.0,15.64566898,116.3781738,5.172,1.3096800000000002,48.0,17.0,POINT (-114.00741 28.141241),5.285714285714285,0.5693770530370852,15.626702729128969,2.8,560.8700804432273
3554,25,30,2.3,3.0,8.7,68.0,500.0,15.64566898,116.3781738,5.172,1.3096800000000002,32.0,17.0,POINT (-114.00741 28.141241),5.285714285714285,0.5693770530370852,15.626702729128969,2.8,560.8700804432273
3555,4,26,0.1,27.0,8.0,46.0,46.3192068429238,15.64566898,116.3781738,46.548,-1.1728799999999997,54.0,9.0,POINT (-99.64121 24.540642),25.66666666666666,0.6281208208185679,120.74183836125482,22.2,18.627335544045124
3556,0,21,0.2,28.0,8.2,36.0,120.0,15.64566898,116.3781738,48.272,-1.2763199999999997,64.0,9.0,POINT (-99.437416 24.496597),30.200000000000003,0.969234306190315,135.47760607593526,17.8,0.0
3557,0,9,0.1,10.0,8.6,56.0,46.3192068429238,15.64566898,116.3781738,17.24,0.5856000000000003,44.0,17.0,POINT (-98.28619 25.707811),14.857142857142858,0.0031748271755290803,127.44733877950085,16.0,155.54050725565847
3558,0,28,0.1,30.0,7.3,72.0,46.3192068429238,15.64566898,116.3781738,51.72,-1.4831999999999996,28.0,9.0,POINT (-96.42875 15.940479),26.857142857142858,0.8724877088754789,65.46466145501557,27.2,197.19779569811453
3559,0,16,2.4,7.0,8.4,70.0,70.0,15.64566898,116.3781738,12.068,0.8959200000000002,30.0,17.0,POINT (-113.99506 28.453735),2.888888888888889,0.473110895368088,31.58640013599368,2.6,549.3540490866411
3560,16,25,4.9,3.0,8.4,62.0,174.0,15.64566898,116.3781738,5.172,1.3096800000000002,38.0,17.0,POINT (-113.99506 28.453735),3.333333333333333,0.683962064000111,31.58640013599368,2.6,549.3540490866411
3561,0,10,0.3,2.0,9.5,78.0,46.3192068429238,15.64566898,116.3781738,3.448,1.4131200000000002,22.0,17.0,POINT (-113.993195 28.168621),2.3000000000000003,0.806725402860654,16.053021971508752,2.8,558.5651914322888
3562,10,25,2.9,3.0,8.5,56.0,46.3192068429238,15.64566898,116.3781738,5.172,1.3096800000000002,44.0,17.0,POINT (-113.993195 28.168621),2.2,0.7504772654859653,16.053021971508752,2.8,558.5651914322888
3563,0,9,0.2,2.0,10.0,66.0,60.0,15.64566898,116.3781738,3.448,1.4131200000000002,34.0,17.0,POINT (-113.983185 28.283136),1.5,0.8575941578799575,32.57585746551436,1.2,553.6623426181799
3564,9,25,0.2,2.0,10.0,68.0,46.3192068429238,15.64566898,116.3781738,3.448,1.4131200000000002,32.0,17.0,POINT (-113.983185 28.283136),1.5,0.8575941578799575,32.57585746551436,1.2,553.6623426181799
3565,0,8,0.2,25.0,8.2,46.0,264.0,15.64566898,116.3781738,43.1,-0.9659999999999997,54.0,10.0,POINT (-99.4925 24.879057),17.285714285714285,0.11268275736286493,58.765328341805784,18.8,42.89025798440466
3566,8,27,0.2,21.0,8.3,48.0,336.0,15.64566898,116.3781738,36.204,-0.5522399999999998,52.0,10.0,POINT (-99.4925 24.879057),17.857142857142858,0.08448982762137104,58.765328341805784,18.8,42.89025798440466
3567,0,13,0.3,19.0,8.3,36.0,46.3192068429238,15.64566898,116.3781738,32.756,-0.3453599999999999,64.0,17.0,POINT (-98.70914 25.679802),15.444444444444443,0.008984191820463113,99.75187288951344,14.8,149.13323983852882
3568,0,25,0.1,40.0,4.6,56.0,0.0,15.64566898,116.3781738,68.96,-2.517599999999999,44.0,8.0,POINT (-96.4496 15.961556),18.166666666666664,0.3893754925573798,68.97843508031247,25.2,193.99467760625257
3569,0,15,0.3,4.0,8.8,62.0,46.3192068429238,15.64566898,116.3781738,6.896,1.2062400000000002,38.0,17.0,POINT (-113.59657 28.174435),2.428571428571429,0.675574802635841,88.60933912905298,1.4,521.6629681659658
3570,15,25,2.5,2.0,8.5,62.0,95.0,15.64566898,116.3781738,3.448,1.4131200000000002,38.0,17.0,POINT (-113.59657 28.174435),2.5714285714285716,0.7894663609791042,88.60933912905298,1.4,521.6629681659658
3571,0,16,0.2,31.0,8.3,62.0,432.0,15.64566898,116.3781738,53.444,-1.58664,38.0,7.0,POINT (-99.809715 24.608315),31.777777777777775,1.3163806214928786,107.30336150491706,25.6,0.0
3573,9,27,0.1,18.0,8.5,53.0,46.3192068429238,15.64566898,116.3781738,31.032,-0.2419199999999999,47.0,7.0,POINT (-99.72308 24.785574),18.5,0.05181788241085461,77.42563009227568,20.4,21.566139856972377
3574,0,30,0.1,6.0,8.4,50.0,46.3192068429238,15.64566898,116.3781738,10.344,0.9993600000000001,50.0,17.0,POINT (-98.234985 25.941294),12.600000000000001,0.10503935556056973,46.591011217323,13.4,181.9983459421862
3575,0,28,0.0,4.0,5.6,82.0,0.0,15.64566898,116.3781738,6.896,1.2062400000000002,18.0,17.0,POINT (-96.350746 15.739743),17.57142857142857,-0.13901738260814386,82.78279664632967,17.0,217.9744184747249
3576,0,17,0.1,2.0,9.2,90.0,46.3192068429238,15.64566898,116.3781738,3.448,1.4131200000000002,10.0,17.0,POINT (-113.8743 28.008423),2.384615384615385,0.8013450537720737,60.244460291344055,2.8,553.6297255405914
3577,0,15,0.0,0.0,8.8,70.0,46.3192068429238,15.64566898,116.3781738,0.0,1.62,30.0,17.0,POINT (-113.46675 28.028397),2.571428571428571,0.9110427512586315,57.56108638365842,1.6,515.5744385107516
3578,0,16,0.1,1.0,8.5,70.0,46.3192068429238,15.64566898,116.3781738,1.724,1.5165600000000001,30.0,17.0,POINT (-113.454575 27.99969),2.375,0.863706378310421,46.286293504284615,1.4,515.6731902971643
3579,16,20,0.1,1.0,8.3,54.0,46.3192068429238,15.64566898,116.3781738,1.724,1.5165600000000001,46.0,17.0,POINT (-113.454575 27.99969),2.375,0.863706378310421,46.286293504284615,1.4,515.6731902971643
3580,0,14,0.2,29.0,8.4,82.0,384.0,15.64566898,116.3781738,49.996,-1.37976,18.0,7.0,POINT (-99.85785 24.134995),35.25,1.3901860374805028,102.63083030322542,38.0,0.0
3581,0,27,0.7,70.0,7.8,50.0,288.0,15.64566898,116.3781738,120.67999999999999,-5.620799999999999,50.0,10.0,POINT (-99.85245 24.220127),29.800000000000004,3.9897798046414823,83.71946618979558,29.8,0.0
3583,0,12,0.2,35.0,7.4,47.0,148.0,15.64566898,116.3781738,60.339999999999996,-2.0003999999999995,53.0,10.0,POINT (-96.26565 15.907415),19.571428571428573,0.4491845989957053,61.07313739847265,30.0,213.2792698081586
3584,12,29,0.2,11.0,7.5,44.0,46.3192068429238,15.64566898,116.3781738,18.964,0.48216000000000014,56.0,10.0,POINT (-96.26565 15.907415),23.0,-0.15642176641438293,61.07313739847265,30.0,213.2792698081586
3585,0,19,0.3,45.0,8.2,70.0,46.3192068429238,15.64566898,116.3781738,77.58,-3.0347999999999997,30.0,7.0,POINT (-99.87399 24.350164),35.166666666666664,2.9652695289425193,86.24319077350529,40.8,0.0
3586,0,27,0.3,47.0,8.1,58.0,492.0,15.64566898,116.3781738,81.028,-3.2416799999999997,42.0,7.0,POINT (-99.78863 24.324377),41.0,4.077167402263144,92.08513862515036,44.0,0.0
3587,0,5,0.1,7.0,7.7,82.0,46.3192068429238,15.64566898,116.3781738,12.068,0.8959200000000002,18.0,17.0,POINT (-113.188354 28.217646),2.0000000000000004,0.5078714671222442,81.29188763634164,3.2,482.4782157973013
3588,5,17,0.0,3.0,6.8,80.0,0.0,15.64566898,116.3781738,5.172,1.3096800000000002,20.0,17.0,POINT (-113.188354 28.217646),2.4000000000000004,0.7387392887531673,81.29188763634164,3.2,482.4782157973013
3589,0,12,0.0,1.0,5.8,82.0,0.0,15.64566898,116.3781738,1.724,1.5165600000000001,18.0,17.0,POINT (-113.10562 28.292088),3.0000000000000004,0.820905125882752,86.98018229867802,3.6,471.9931397099932
3590,0,12,0.1,18.0,8.1,40.0,46.3192068429238,15.64566898,116.3781738,31.032,-0.2419199999999999,60.0,17.0,POINT (-98.33416 25.4075),11.222222222222223,-0.05553674850271073,169.88066944071272,9.0,121.9176748151904
3591,0,15,0.1,3.0,8.4,72.0,46.3192068429238,15.64566898,116.3781738,5.172,1.3096800000000002,28.0,17.0,POINT (-113.96609 29.056488),3.0,0.703525358554774,40.745789731937016,6.2,532.3880962751781
3592,15,22,0.1,5.0,8.2,74.0,46.3192068429238,15.64566898,116.3781738,8.62,1.1028000000000002,26.0,17.0,POINT (-113.96609 29.056488),2.6,0.6057046966042792,40.745789731937016,6.2,532.3880962751781
3593,0,15,0.1,1.0,8.4,86.0,46.3192068429238,15.64566898,116.3781738,1.724,1.5165600000000001,14.0,17.0,POINT (-113.75468 29.003748),5.571428571428571,0.6448085444660562,41.07553443938717,5.4,513.0376558354037
3594,15,30,0.1,1.0,8.2,90.0,46.3192068429238,15.64566898,116.3781738,1.724,1.5165600000000001,10.0,17.0,POINT (-113.75468 29.003748),5.571428571428571,0.6448085444660562,41.07553443938717,5.4,513.0376558354037
3595,0,8,0.1,2.0,7.9,88.0,46.3192068429238,15.64566898,116.3781738,3.448,1.4131200000000002,12.0,17.0,POINT (-113.6339 29.004387),1.8,0.8385183747477186,54.5050093383251,1.2,501.44913897422305
3596,0,10,0.1,1.0,7.4,76.0,46.3192068429238,15.64566898,116.3781738,1.724,1.5165600000000001,24.0,17.0,POINT (-113.532394 28.8769),2.714285714285714,0.8404714127068291,73.77441748246038,1.4,494.3745066907072
3597,10,30,0.1,1.0,7.8,64.0,46.3192068429238,15.64566898,116.3781738,1.724,1.5165600000000001,36.0,17.0,POINT (-113.532394 28.8769),2.714285714285714,0.8404714127068291,73.77441748246038,1.4,494.3745066907072
3598,0,24,0.2,7.0,8.5,24.0,46.3192068429238,15.64566898,116.3781738,12.068,0.8959200000000002,76.0,17.0,POINT (-98.02037 25.352707),11.428571428571429,0.13916111672994563,109.455516014173,10.4,127.51208602696366
3599,0,14,0.1,11.0,5.6,71.0,0.0,15.64566898,116.3781738,18.964,0.48216000000000014,29.0,17.0,POINT (-96.91756 15.885247),8.75,0.12175822324140469,135.99815109047805,8.2,164.37147204980403
3600,0,19,0.0,1.0,5.0,87.0,0.0,15.64566898,116.3781738,1.724,1.5165600000000001,13.0,17.0,POINT (-96.861786 15.766428),11.799999999999999,0.2182634917011711,115.30427393489151,10.2,178.46161674374503
3601,0,8,0.0,2.0,6.8,83.0,0.0,15.64566898,116.3781738,3.448,1.4131200000000002,17.0,17.0,POINT (-96.68108 15.728662),12.799999999999999,0.1390729932322917,89.83395670296893,12.8,193.95082523066452
