profile_id,depth_category,date,longitude,latitude,clay,elcosp,phaq,sand,silt,orgc,soil_type,slopemean,bedrock,cfr,temperature,precipitation,ecoregion_type,zone_number,zone_name,landcover
1601300,0_5,2004-10-9,-93.2166231613058,16.92456673283157,44.7783018867924,0.438915094339623,6.04811320754717,14.7028301886792,40.5188679245283,4.12971698113208,FEOZEM HAPLICO,3.911135375499725,rocas_sedimentarias,14.261999362890126,15.645668983459473,116.378173828125,Terrestre,1.0,Tropical húmeda,8.0
1601300,15_30,2004-10-9,-93.2166231613058,16.92456673283157,37.0731132075472,0.0536556603773585,6.56179245283019,27.5448113207547,35.3820754716981,2.84551886792453,FEOZEM HAPLICO,3.911135375499725,rocas_sedimentarias,2.0353519254260592,15.645668983459473,116.378173828125,Terrestre,1.0,Tropical húmeda,8.0
1601300,5_15,2004-10-9,-93.2166231613058,16.92456673283157,40.6816037735849,0.234080188679245,6.32122641509434,21.5306603773585,37.7877358490566,3.44693396226415,FEOZEM HAPLICO,3.911135375499725,rocas_sedimentarias,12.163257529780498,15.645668983459473,116.378173828125,Terrestre,1.0,Tropical húmeda,8.0
1601306,0_5,1985-5-15,-91.1978839930174,16.080786780390778,56.9585129310345,2.76452047413793,5.62188846982759,20.5207435344828,22.5207435344828,16.3433459051724,NITOSOL EUTRICO,3.829681634902954,rocas_sedimentarias,2.415445592903618,16.85663604736328,50.01129150390625,Terrestre,1.0,Tropical húmeda,
1601306,15_30,1985-5-15,-91.1978839930174,16.080786780390778,59.0254579741379,2.04108970905172,5.77690934806035,19.487271012931,21.487271012931,11.6927195581897,NITOSOL EUTRICO,3.829681634902954,rocas_sedimentarias,2.064921597560516,16.85663604736328,50.01129150390625,Terrestre,1.0,Tropical húmeda,
1601306,5_15,1985-5-15,-91.1978839930174,16.080786780390778,57.3929148706897,2.61247979525862,5.65446861530172,20.3035425646552,22.3035425646552,15.3659415409483,NITOSOL EUTRICO,3.829681634902954,rocas_sedimentarias,0.0,16.85663604736328,50.01129150390625,Terrestre,1.0,Tropical húmeda,
1601309,0_5,2004-5-15,-91.82491813534442,16.21578378503043,35.3589021213332,0.311372370042437,6.12126232555435,44.4501434100287,20.1909544686381,35.0264898621335,LITOSOL,0.5435391664505005,rocas_sedimentarias,1.696353619616771,16.6757755279541,147.14187622070312,Terrestre,4.0,Templada subhúmeda,10.0
1601309,15_30,2004-5-15,-91.82491813534442,16.21578378503043,52.8017842014828,0.0265994479858974,5.60612743457124,31.9665777645543,15.2316380339629,8.2875166557772,LITOSOL,0.5435391664505005,rocas_sedimentarias,2.7486855457962416,16.6757755279541,147.14187622070312,Terrestre,4.0,Templada subhúmeda,10.0
1601309,5_15,2004-5-15,-91.82491813534442,16.21578378503043,41.5727182851049,0.201548204172072,5.91719845733357,40.0796168692296,18.3476648456655,25.115205848939,LITOSOL,0.5435391664505005,rocas_sedimentarias,3.330709150533865,16.6757755279541,147.14187622070312,Terrestre,4.0,Templada subhúmeda,10.0
1601316,0_5,1983-5-21,-89.89522900738851,19.5009417612862,24.4927013255468,2.0,7.39201068226062,58.0271174927727,17.4801811816805,22.5358118316028,LUVISOL FERRICO,0.1166015830994137,rocas_sedimentarias,0.153418734320439,16.222436904907227,98.52085876464844,Terrestre,2.0,Tropical subhúmeda,
1601316,15_30,1983-5-21,-89.89522900738851,19.5009417612862,53.7824334165719,2.0,7.50786801724063,22.3707542168728,23.8468123665553,11.6971539381241,LUVISOL FERRICO,0.1166015830994137,rocas_sedimentarias,0.2331800162119731,16.222436904907227,98.52085876464844,Terrestre,2.0,Tropical subhúmeda,
1601316,5_15,1983-5-21,-89.89522900738851,19.5009417612862,35.0160218213598,2.0,7.44652927840531,43.9949870923455,20.9889910862947,18.7813912969676,LUVISOL FERRICO,0.1166015830994137,rocas_sedimentarias,0.8907126126424322,16.222436904907227,98.52085876464844,Terrestre,2.0,Tropical subhúmeda,
1601318,0_5,1983-5-19,-89.48372101964783,19.44960075375573,78.8152918592499,2.23539308116786,6.75493096614396,15.5416484152515,5.64305972549856,12.7696540583932,GLEYSOL VERTICO,0.1248159662737876,rocas_sedimentarias,0.096479679544501,16.222436904907227,98.52085876464844,Terrestre,2.0,Tropical subhúmeda,
1601318,15_30,1983-5-19,-89.48372101964783,19.44960075375573,75.973285071627,2.11138272529566,7.26274848059245,17.1334164839003,6.89329844447277,6.56913626478313,GLEYSOL VERTICO,0.1248159662737876,rocas_sedimentarias,2.122673496094609,16.222436904907227,98.52085876464844,Terrestre,2.0,Tropical subhúmeda,
1601318,5_15,1983-5-19,-89.48372101964783,19.44960075375573,78.1995269304253,2.20866177279167,6.86449715681977,15.8878273053718,5.91264576420281,11.4330886395833,GLEYSOL VERTICO,0.1248159662737876,rocas_sedimentarias,0.0069594057653136,16.222436904907227,98.52085876464844,Terrestre,2.0,Tropical subhúmeda,
1601319,0_5,2003-5-7,-89.08747370653317,19.54890844821551,64.0798611111111,0.2,7.52400173611111,26.8802083333333,9.03993055555556,22.9600694444444,LUVISOL ORTICO,0.1166015830994137,rocas_sedimentarias,16.072904496525595,16.423494338989258,179.60772705078125,Terrestre,1.0,Tropical húmeda,4.0
