date,longitude,latitude,upper_depth,lower_depth,country_name,region,continent,elcosp,orgc,phaq,sand,tceq,temperature,precipitation,landcover,silt_plus_clay,organic_matter,bulk_density
1916-04-09,-104.153786,24.857224,0,24,Mexico,Central America,Northern America,0.2,11.0,8.4,86.0,71.0,16.90192795,88.00628662,10.0,14.0,18.964,0.48216000000000014
1957-06-26,-104.093956,24.723036,0,27,Mexico,Central America,Northern America,0.1,15.0,6.6,74.0,131.0,16.90192795,88.00628662,7.0,26.0,25.86,0.06840000000000024
2007-05-22,-104.06819,24.749638,0,12,Mexico,Central America,Northern America,0.1,3.0,8.7,68.0,262.0,16.90192795,88.00628662,7.0,32.0,5.172,1.3096800000000002
1948-12-03,-100.744415,17.63238,0,18,Mexico,Central America,Northern America,0.0,18.0,5.6,67.0,0.0,16.90192795,88.00628662,2.0,33.0,31.032,-0.2419199999999999
1986-07-18,-110.5429,28.145252,0,15,Mexico,Central America,Northern America,0.1,9.0,8.7,58.0,23.0,16.90192795,88.00628662,7.0,42.0,15.516,0.6890400000000001
1976-07-05,-104.50543,24.97434,0,5,Mexico,Central America,Northern America,0.1,14.0,6.9,54.0,0.0,16.90192795,88.00628662,7.0,46.0,24.136,0.17184000000000021
1962-01-12,-104.47284,24.756302,0,28,Mexico,Central America,Northern America,0.4,19.0,9.4,62.0,309.0,16.90192795,88.00628662,10.0,38.0,32.756,-0.3453599999999999
1975-06-17,-103.47709,25.943668,0,20,Mexico,Central America,Northern America,1.5,2.0,9.6,46.0,357.0,16.90192795,88.00628662,10.0,54.0,3.448,1.4131200000000002
1955-09-23,-100.55639,17.452295,0,30,Mexico,Central America,Northern America,0.0,8.0,5.1,54.0,0.0,16.90192795,88.00628662,8.0,46.0,13.792,0.7924800000000002
2014-06-25,-100.56268,17.16403,0,25,Mexico,Central America,Northern America,1.2,53.0,6.5,16.0,0.0,16.90192795,88.00628662,14.0,84.0,91.372,-3.8623199999999995
2000-08-04,-103.049675,25.77545,0,25,Mexico,Central America,Northern America,0.1,7.0,8.4,30.0,41.0,16.90192795,88.00628662,7.0,70.0,12.068,0.8959200000000002
1952-11-01,-100.29471,17.23052,0,18,Mexico,Central America,Northern America,0.0,33.0,5.7,43.0,0.0,16.90192795,88.00628662,12.0,57.0,56.891999999999996,-1.7935199999999996
2017-05-24,-111.02257,28.22707,0,5,Mexico,Central America,Northern America,0.2,7.0,8.7,80.0,48.0,16.90192795,88.00628662,10.0,20.0,12.068,0.8959200000000002
1947-08-02,-111.02257,28.22707,5,15,Mexico,Central America,Northern America,0.1,7.0,8.7,82.0,78.0,16.90192795,88.00628662,10.0,18.0,12.068,0.8959200000000002
1967-12-06,-108.27189,26.7701,0,25,Mexico,Central America,Northern America,0.0,4.0,6.0,76.0,0.0,16.90192795,88.00628662,9.0,24.0,6.896,1.2062400000000002
1969-04-12,-108.26358,26.789122,0,12,Mexico,Central America,Northern America,0.0,4.0,7.0,68.0,0.0,16.90192795,88.00628662,8.0,32.0,6.896,1.2062400000000002
1965-11-19,-104.777245,24.989117,0,8,Mexico,Central America,Northern America,0.2,11.0,8.1,40.0,48.0,16.90192795,88.00628662,7.0,60.0,18.964,0.48216000000000014
1914-03-10,-104.777245,24.989117,8,24,Mexico,Central America,Northern America,0.2,19.0,8.1,42.0,19.0,16.90192795,88.00628662,7.0,58.0,32.756,-0.3453599999999999
1911-12-21,-103.60932,26.312248,0,17,Mexico,Central America,Northern America,0.1,3.0,8.8,61.0,225.0,16.90192795,88.00628662,10.0,39.0,5.172,1.3096800000000002
1901-02-02,-111.076416,28.315691,0,10,Mexico,Central America,Northern America,0.0,8.0,7.0,44.0,0.0,16.90192795,88.00628662,7.0,56.0,13.792,0.7924800000000002
1952-12-05,-105.373856,24.90199,0,20,Mexico,Central America,Northern America,0.0,8.0,6.5,71.0,0.0,16.90192795,88.00628662,10.0,29.0,13.792,0.7924800000000002
2006-09-27,-105.02277,24.951931,0,14,Mexico,Central America,Northern America,0.2,14.0,7.8,31.0,10.0,16.90192795,88.00628662,10.0,69.0,24.136,0.17184000000000021
1956-03-10,-105.02277,24.951931,14,30,Mexico,Central America,Northern America,0.1,7.0,8.0,37.0,5.0,16.90192795,88.00628662,10.0,63.0,12.068,0.8959200000000002
1978-04-18,-111.47481,28.516706,0,12,Mexico,Central America,Northern America,0.2,7.0,8.7,68.0,23.0,16.90192795,88.00628662,7.0,32.0,12.068,0.8959200000000002
1914-01-08,-111.47481,28.516706,12,30,Mexico,Central America,Northern America,0.4,4.0,8.5,48.0,36.0,16.90192795,88.00628662,7.0,52.0,6.896,1.2062400000000002
1987-02-28,-111.4076,28.401909,0,22,Mexico,Central America,Northern America,0.7,3.0,9.8,76.0,27.0,16.90192795,88.00628662,7.0,24.0,5.172,1.3096800000000002
1904-12-02,-105.34157,24.790195,0,18,Mexico,Central America,Northern America,0.0,15.0,5.6,64.0,0.0,16.90192795,88.00628662,10.0,36.0,25.86,0.06840000000000024
2017-05-22,-105.29141,24.710903,0,18,Mexico,Central America,Northern America,0.0,6.0,6.4,50.0,0.0,16.90192795,88.00628662,7.0,50.0,10.344,0.9993600000000001
1933-11-19,-102.84094,25.075674,0,25,Mexico,Central America,Northern America,0.1,8.0,8.5,48.0,261.0,16.90192795,88.00628662,7.0,52.0,13.792,0.7924800000000002
1977-05-23,-111.60371,28.567629,0,18,Mexico,Central America,Northern America,3.5,9.0,8.3,26.0,41.0,16.90192795,88.00628662,7.0,74.0,15.516,0.6890400000000001
1976-03-17,-108.75465,26.279682,0,9,Mexico,Central America,Northern America,0.3,11.0,7.0,80.0,0.0,16.90192795,88.00628662,9.0,20.0,18.964,0.48216000000000014
1982-04-07,-105.20938,24.604753,0,10,Mexico,Central America,Northern America,0.0,8.0,6.7,66.0,0.0,16.90192795,88.00628662,8.0,34.0,13.792,0.7924800000000002
1965-07-12,-105.20938,24.604753,10,19,Mexico,Central America,Northern America,0.0,7.0,6.9,52.0,0.0,16.90192795,88.00628662,8.0,48.0,12.068,0.8959200000000002
1991-10-23,-105.14431,24.475626,0,13,Mexico,Central America,Northern America,0.1,18.0,6.8,44.0,0.0,16.90192795,88.00628662,10.0,56.0,31.032,-0.2419199999999999
2008-02-22,-111.71506,28.924501,0,24,Mexico,Central America,Northern America,0.1,7.0,8.9,44.0,273.0,16.90192795,88.00628662,10.0,56.0,12.068,0.8959200000000002
1954-12-27,-103.14612,25.292027,0,10,Mexico,Central America,Northern America,0.2,5.0,8.6,38.0,148.0,16.90192795,88.00628662,7.0,62.0,8.62,1.1028000000000002
1963-09-08,-103.02803,25.373466,0,15,Mexico,Central America,Northern America,0.2,8.0,8.6,32.0,75.0,16.90192795,88.00628662,10.0,68.0,13.792,0.7924800000000002
1921-01-10,-102.85495,25.729925,0,20,Mexico,Central America,Northern America,0.2,4.0,8.5,20.0,36.0,16.90192795,88.00628662,10.0,80.0,6.896,1.2062400000000002
2013-06-05,-108.38434,26.5325,0,22,Mexico,Central America,Northern America,0.0,3.0,6.9,76.0,0.0,16.90192795,88.00628662,1.0,24.0,5.172,1.3096800000000002
1994-07-20,-111.98424,28.87752,0,15,Mexico,Central America,Northern America,0.1,1.0,8.6,74.0,5.0,16.90192795,88.00628662,17.0,26.0,1.724,1.5165600000000001
1974-08-13,-108.56805,26.428293,0,3,Mexico,Central America,Northern America,0.1,6.0,7.0,74.0,0.0,16.90192795,88.00628662,8.0,26.0,10.344,0.9993600000000001
1983-01-13,-108.56805,26.428293,3,19,Mexico,Central America,Northern America,0.0,6.0,7.0,68.0,0.0,16.90192795,88.00628662,8.0,32.0,10.344,0.9993600000000001
1944-08-13,-102.55128,25.063435,0,30,Mexico,Central America,Northern America,0.1,9.0,8.5,46.0,325.0,16.90192795,88.00628662,7.0,54.0,15.516,0.6890400000000001
1990-11-20,-102.83228,25.911362,0,10,Mexico,Central America,Northern America,0.1,4.0,8.7,56.0,70.0,16.90192795,88.00628662,7.0,44.0,6.896,1.2062400000000002
1925-07-27,-110.54933,28.8197,0,20,Mexico,Central America,Northern America,0.2,8.0,8.6,72.0,20.0,16.5090847,214.8472137,7.0,28.0,13.792,0.7924800000000002
1949-03-11,-110.36821,28.812254,0,18,Mexico,Central America,Northern America,0.1,6.0,8.5,64.0,180.0,16.5090847,214.8472137,7.0,36.0,10.344,0.9993600000000001
1936-09-12,-107.68033,25.634233,0,22,Mexico,Central America,Northern America,0.0,13.0,6.7,56.0,0.0,16.5090847,214.8472137,8.0,44.0,22.412,0.2752800000000002
1967-02-01,-107.518555,25.101076,0,9,Mexico,Central America,Northern America,0.1,33.0,6.7,40.0,0.0,16.5090847,214.8472137,8.0,60.0,56.891999999999996,-1.7935199999999996
1904-10-01,-107.518555,25.101076,9,26,Mexico,Central America,Northern America,0.0,12.0,6.9,44.0,0.0,16.5090847,214.8472137,8.0,56.0,20.688,0.37872000000000017
1927-07-14,-107.103004,25.28801,0,5,Mexico,Central America,Northern America,0.0,43.0,6.8,76.0,0.0,16.5090847,214.8472137,9.0,24.0,74.132,-2.8279199999999998
2015-05-11,-107.103004,25.28801,5,13,Mexico,Central America,Northern America,0.0,8.0,6.6,76.0,0.0,16.5090847,214.8472137,9.0,24.0,13.792,0.7924800000000002
1963-10-20,-107.15216,25.034128,0,12,Mexico,Central America,Northern America,0.1,26.0,6.7,38.0,0.0,16.5090847,214.8472137,9.0,62.0,44.824,-1.0694399999999997
1907-12-01,-106.99521,25.115238,11,29,Mexico,Central America,Northern America,0.0,8.0,7.0,40.0,0.0,16.5090847,214.8472137,9.0,60.0,13.792,0.7924800000000002
1956-10-28,-101.452896,27.58381,0,11,Mexico,Central America,Northern America,0.1,17.0,8.6,50.0,181.0,16.5090847,214.8472137,10.0,50.0,29.308,-0.13847999999999971
1929-11-04,-101.452896,27.58381,11,18,Mexico,Central America,Northern America,0.2,16.0,8.6,54.0,219.0,16.5090847,214.8472137,10.0,46.0,27.584,-0.03503999999999974
1924-06-18,-101.37231,27.626398,0,18,Mexico,Central America,Northern America,0.2,14.0,8.6,55.0,329.0,16.5090847,214.8472137,10.0,45.0,24.136,0.17184000000000021
1965-01-08,-107.814125,25.765507,0,11,Mexico,Central America,Northern America,0.1,26.0,6.6,52.0,0.0,16.5090847,214.8472137,8.0,48.0,44.824,-1.0694399999999997
1902-04-28,-102.49243,18.24125,0,14,Mexico,Central America,Northern America,0.0,6.0,4.8,20.0,0.0,16.5090847,214.8472137,8.0,80.0,10.344,0.9993600000000001
1906-05-15,-102.49243,18.24125,14,28,Mexico,Central America,Northern America,0.0,1.0,5.2,34.0,0.0,16.5090847,214.8472137,8.0,66.0,1.724,1.5165600000000001
1970-07-17,-107.71602,25.482214,0,12,Mexico,Central America,Northern America,0.1,17.0,6.8,46.0,0.0,16.5090847,214.8472137,8.0,54.0,29.308,-0.13847999999999971
1968-03-13,-103.56105,26.14393,0,28,Mexico,Central America,Northern America,0.1,4.0,9.0,42.0,74.0,16.5090847,214.8472137,10.0,58.0,6.896,1.2062400000000002
2018-05-13,-110.33694,28.472715,0,20,Mexico,Central America,Northern America,0.2,4.0,9.3,48.0,240.0,16.5090847,214.8472137,7.0,52.0,6.896,1.2062400000000002
2015-09-08,-102.28702,25.053263,0,30,Mexico,Central America,Northern America,0.1,3.0,8.6,44.0,243.0,16.5090847,214.8472137,10.0,56.0,5.172,1.3096800000000002
1943-12-12,-102.65475,18.669228,0,22,Mexico,Central America,Northern America,0.0,6.0,5.7,48.0,0.0,16.5090847,214.8472137,8.0,52.0,10.344,0.9993600000000001
1958-12-19,-103.213394,26.01884,0,27,Mexico,Central America,Northern America,0.1,5.0,9.1,26.0,28.0,16.5090847,214.8472137,10.0,74.0,8.62,1.1028000000000002
1935-04-07,-103.091675,18.826054,0,11,Mexico,Central America,Northern America,0.1,27.0,6.4,26.0,0.0,16.5090847,214.8472137,4.0,74.0,46.548,-1.1728799999999997
2005-05-14,-103.66048,26.255852,0,9,Mexico,Central America,Northern America,0.2,2.0,8.6,48.0,166.0,16.5090847,214.8472137,10.0,52.0,3.448,1.4131200000000002
1949-01-03,-103.14029,18.406872,0,10,Mexico,Central America,Northern America,0.0,28.0,6.0,44.0,0.0,16.5090847,214.8472137,2.0,56.0,48.272,-1.2763199999999997
1904-02-01,-103.131516,18.45776,0,29,Mexico,Central America,Northern America,0.0,1.0,5.3,48.0,0.0,16.5090847,214.8472137,5.0,52.0,1.724,1.5165600000000001
1967-02-23,-97.894516,23.88728,0,15,Mexico,Central America,Northern America,0.2,23.0,8.3,66.0,52.0,16.5090847,214.8472137,17.0,34.0,39.652,-0.7591199999999998
1978-01-03,-97.663994,25.925194,0,25,Mexico,Central America,Northern America,0.2,8.0,8.6,34.0,188.0,16.5090847,214.8472137,17.0,66.0,13.792,0.7924800000000002
1912-08-09,-103.44568,18.586054,0,25,Mexico,Central America,Northern America,0.0,10.0,6.6,65.0,0.0,16.5090847,214.8472137,8.0,35.0,17.24,0.5856000000000003
1965-01-10,-103.984665,18.967745,0,26,Mexico,Central America,Northern America,0.0,7.0,6.7,46.0,0.0,16.5090847,214.8472137,4.0,54.0,12.068,0.8959200000000002
1985-06-09,-102.26341,17.955616,0,20,Mexico,Central America,Northern America,0.0,2.0,6.0,83.0,0.0,16.5090847,214.8472137,13.0,17.0,3.448,1.4131200000000002
1932-12-15,-97.816666,23.249466,0,27,Mexico,Central America,Northern America,0.1,12.0,6.3,27.0,0.0,16.5090847,214.8472137,17.0,73.0,20.688,0.37872000000000017
1970-09-26,-97.97619,25.937738,0,26,Mexico,Central America,Northern America,0.2,3.0,8.8,42.0,170.0,16.5090847,214.8472137,17.0,58.0,5.172,1.3096800000000002
1948-06-16,-102.658745,18.20648,0,25,Mexico,Central America,Northern America,0.1,16.0,7.0,47.0,0.0,16.5090847,214.8472137,9.0,53.0,27.584,-0.03503999999999974
1945-09-05,-97.76457,25.88339,0,25,Mexico,Central America,Northern America,0.2,10.0,8.4,50.0,30.0,16.5090847,214.8472137,17.0,50.0,17.24,0.5856000000000003
1977-11-16,-110.29507,28.51735,0,25,Mexico,Central America,Northern America,2.2,5.0,8.9,64.0,260.0,16.5090847,214.8472137,7.0,36.0,8.62,1.1028000000000002
1970-12-21,-108.40459,26.319254,0,26,Mexico,Central America,Northern America,0.0,20.0,7.0,48.0,0.0,16.5090847,214.8472137,9.0,52.0,34.48,-0.4487999999999994
2011-10-04,-102.39948,25.813143,0,20,Mexico,Central America,Northern America,0.1,2.0,9.0,54.0,250.0,16.5090847,214.8472137,7.0,46.0,3.448,1.4131200000000002
1907-04-28,-102.043846,18.028826,0,20,Mexico,Central America,Northern America,0.2,30.0,6.0,46.0,0.0,16.5090847,214.8472137,9.0,54.0,51.72,-1.4831999999999996
1978-09-27,-97.43819,25.244833,0,17,Mexico,Central America,Northern America,0.1,6.0,8.4,82.0,15.0,16.5090847,214.8472137,17.0,18.0,10.344,0.9993600000000001
1934-08-03,-102.51542,25.500574,0,27,Mexico,Central America,Northern America,0.2,13.0,8.5,50.0,195.0,16.5090847,214.8472137,10.0,50.0,22.412,0.2752800000000002
2011-09-22,-106.02836,22.991457,0,22,Mexico,Central America,Northern America,0.1,10.0,6.0,22.0,0.0,16.5090847,214.8472137,7.0,78.0,17.24,0.5856000000000003
2010-07-12,-102.086365,25.527609,0,21,Mexico,Central America,Northern America,0.2,4.0,8.5,56.0,155.0,16.5090847,214.8472137,7.0,44.0,6.896,1.2062400000000002
1954-06-18,-107.32578,25.765224,0,9,Mexico,Central America,Northern America,0.1,13.0,6.9,66.0,0.0,16.5090847,214.8472137,9.0,34.0,22.412,0.2752800000000002
1913-09-11,-106.13145,22.953007,0,16,Mexico,Central America,Northern America,0.0,4.0,6.3,82.0,0.0,16.5090847,214.8472137,12.0,18.0,6.896,1.2062400000000002
2021-01-14,-101.32056,27.03771,0,18,Mexico,Central America,Northern America,0.7,8.0,8.3,62.0,268.0,16.5090847,214.8472137,7.0,38.0,13.792,0.7924800000000002
1973-05-26,-107.3694,25.898836,0,29,Mexico,Central America,Northern America,0.0,4.0,5.4,59.0,0.0,16.5090847,214.8472137,8.0,41.0,6.896,1.2062400000000002
1986-10-17,-107.14162,25.714119,0,21,Mexico,Central America,Northern America,0.0,9.0,6.4,48.0,0.0,16.5090847,214.8472137,8.0,52.0,15.516,0.6890400000000001
1935-03-11,-101.685394,27.20838,0,14,Mexico,Central America,Northern America,0.2,15.0,8.5,54.0,292.0,16.5090847,214.8472137,7.0,46.0,25.86,0.06840000000000024
1913-10-26,-107.57413,25.832445,0,22,Mexico,Central America,Northern America,0.1,22.0,5.7,34.0,0.0,16.5090847,214.8472137,8.0,66.0,37.928,-0.6556799999999998
1903-10-21,-107.56932,25.563128,0,10,Mexico,Central America,Northern America,0.0,20.0,6.6,76.0,0.0,16.5090847,214.8472137,8.0,24.0,34.48,-0.4487999999999994
1993-01-16,-107.56566,25.718155,0,2,Mexico,Central America,Northern America,0.1,17.0,5.9,50.0,0.0,16.5090847,214.8472137,8.0,50.0,29.308,-0.13847999999999971
1997-04-19,-107.56566,25.718155,2,23,Mexico,Central America,Northern America,0.0,3.0,4.9,46.0,0.0,16.5090847,214.8472137,8.0,54.0,5.172,1.3096800000000002
1906-04-10,-109.56708,23.102907,0,12,Mexico,Central America,Northern America,0.2,3.0,7.3,70.0,7.0,16.5090847,214.8472137,17.0,30.0,5.172,1.3096800000000002
1957-04-18,-109.56708,23.102907,12,29,Mexico,Central America,Northern America,0.3,0.0,7.7,74.0,7.0,16.5090847,214.8472137,17.0,26.0,0.0,1.62
1932-09-03,-97.49461,25.435865,0,18,Mexico,Central America,Northern America,0.1,5.0,8.9,57.0,170.0,16.5090847,214.8472137,17.0,43.0,8.62,1.1028000000000002
1962-08-15,-105.80422,24.526306,0,9,Mexico,Central America,Northern America,0.4,29.0,5.7,58.0,0.0,15.95401573,142.0421143,10.0,42.0,49.996,-1.37976
1973-05-12,-105.80422,24.526306,9,26,Mexico,Central America,Northern America,0.0,8.0,5.9,54.0,0.0,15.95401573,142.0421143,10.0,46.0,13.792,0.7924800000000002
1938-12-28,-97.9364,24.592232,0,30,Mexico,Central America,Northern America,0.1,39.0,8.4,45.0,190.0,15.95401573,142.0421143,17.0,55.0,67.236,-2.41416
1998-09-28,-111.3819,25.996237,0,10,Mexico,Central America,Northern America,0.1,3.0,8.4,74.0,52.0,15.95401573,142.0421143,17.0,26.0,5.172,1.3096800000000002
2022-07-27,-110.509605,23.673714,0,17,Mexico,Central America,Northern America,3.8,4.0,8.2,46.0,71.0,15.95401573,142.0421143,17.0,54.0,6.896,1.2062400000000002
2005-05-16,-105.58327,24.383463,0,10,Mexico,Central America,Northern America,0.0,13.0,5.2,54.0,0.0,15.95401573,142.0421143,10.0,46.0,22.412,0.2752800000000002
1914-09-16,-105.58327,24.383463,10,30,Mexico,Central America,Northern America,0.0,7.0,5.3,60.0,0.0,15.95401573,142.0421143,10.0,40.0,12.068,0.8959200000000002
1903-08-13,-105.472725,24.371828,0,19,Mexico,Central America,Northern America,0.1,4.0,5.1,56.0,0.0,15.95401573,142.0421143,12.0,44.0,6.896,1.2062400000000002
1968-03-03,-111.439964,25.531242,0,20,Mexico,Central America,Northern America,0.6,4.0,8.4,28.0,29.0,15.95401573,142.0421143,17.0,72.0,6.896,1.2062400000000002
1903-10-18,-105.93558,24.096245,0,13,Mexico,Central America,Northern America,0.1,9.0,6.0,69.0,0.0,15.95401573,142.0421143,10.0,31.0,15.516,0.6890400000000001
1947-09-08,-102.25506,24.225452,0,20,Mexico,Central America,Northern America,0.2,19.0,8.5,50.0,283.0,15.95401573,142.0421143,10.0,50.0,32.756,-0.3453599999999999
2017-05-16,-111.30671,25.600216,0,20,Mexico,Central America,Northern America,0.2,8.0,8.6,34.0,31.0,15.95401573,142.0421143,17.0,66.0,13.792,0.7924800000000002
1919-05-04,-110.5877,23.967371,0,16,Mexico,Central America,Northern America,0.1,1.0,8.7,68.0,27.0,15.95401573,142.0421143,17.0,32.0,1.724,1.5165600000000001
1994-06-15,-105.709724,24.081501,0,18,Mexico,Central America,Northern America,0.3,53.0,5.5,67.0,0.0,15.95401573,142.0421143,10.0,33.0,91.372,-3.8623199999999995
2006-11-27,-102.01613,24.59621,0,16,Mexico,Central America,Northern America,0.1,16.0,8.5,46.0,317.0,15.95401573,142.0421143,10.0,54.0,27.584,-0.03503999999999974
2007-06-18,-97.95375,24.239006,0,20,Mexico,Central America,Northern America,0.1,29.0,8.4,74.0,30.0,15.95401573,142.0421143,17.0,26.0,49.996,-1.37976
2012-08-10,-97.9414,24.010715,0,10,Mexico,Central America,Northern America,0.1,19.0,8.3,68.0,225.0,15.95401573,142.0421143,17.0,32.0,32.756,-0.3453599999999999
2024-04-28,-97.9414,24.010715,10,21,Mexico,Central America,Northern America,0.1,20.0,8.4,74.0,244.0,15.95401573,142.0421143,17.0,26.0,34.48,-0.4487999999999994
1936-02-21,-112.35824,27.382109,0,9,Mexico,Central America,Northern America,0.2,2.0,8.4,74.0,200.0,15.95401573,142.0421143,17.0,26.0,3.448,1.4131200000000002
2006-09-04,-112.35824,27.382109,9,28,Mexico,Central America,Northern America,0.2,2.0,8.4,82.0,195.0,15.95401573,142.0421143,17.0,18.0,3.448,1.4131200000000002
1925-04-16,-110.008415,22.959614,0,16,Mexico,Central America,Northern America,0.1,15.0,6.6,74.0,0.0,15.95401573,142.0421143,17.0,26.0,25.86,0.06840000000000024
2007-02-27,-102.09188,24.944443,0,22,Mexico,Central America,Northern America,0.1,9.0,8.4,56.0,303.0,15.95401573,142.0421143,7.0,44.0,15.516,0.6890400000000001
1932-08-17,-112.04819,27.074383,0,6,Mexico,Central America,Northern America,0.6,2.0,8.4,60.0,81.0,15.95401573,142.0421143,17.0,40.0,3.448,1.4131200000000002
1921-07-08,-112.04819,27.074383,6,25,Mexico,Central America,Northern America,4.1,2.0,8.8,40.0,167.0,15.95401573,142.0421143,17.0,60.0,3.448,1.4131200000000002
2018-04-17,-111.722565,25.136818,0,15,Mexico,Central America,Northern America,0.1,1.0,8.9,80.0,19.0,15.95401573,142.0421143,17.0,20.0,1.724,1.5165600000000001
1930-04-20,-111.55616,25.17628,0,20,Mexico,Central America,Northern America,0.1,4.0,8.8,70.0,33.0,15.95401573,142.0421143,17.0,30.0,6.896,1.2062400000000002
1934-02-17,-112.73155,27.39651,0,4,Mexico,Central America,Northern America,0.2,4.0,7.7,56.0,19.0,15.95401573,142.0421143,17.0,44.0,6.896,1.2062400000000002
1998-10-05,-112.73155,27.39651,4,29,Mexico,Central America,Northern America,0.1,3.0,8.1,80.0,33.0,15.95401573,142.0421143,17.0,20.0,5.172,1.3096800000000002
1931-11-10,-112.08979,25.934368,0,10,Mexico,Central America,Northern America,0.1,2.0,9.6,78.0,84.0,15.95401573,142.0421143,17.0,22.0,3.448,1.4131200000000002
1910-08-06,-112.08979,25.934368,10,25,Mexico,Central America,Northern America,1.2,2.0,8.8,62.0,107.0,15.95401573,142.0421143,17.0,38.0,3.448,1.4131200000000002
1931-11-12,-111.599106,25.047337,0,10,Mexico,Central America,Northern America,0.1,4.0,8.0,48.0,24.0,15.95401573,142.0421143,17.0,52.0,6.896,1.2062400000000002
1954-03-24,-111.599106,25.047337,10,30,Mexico,Central America,Northern America,0.3,3.0,8.8,42.0,33.0,15.95401573,142.0421143,17.0,58.0,5.172,1.3096800000000002
1910-05-24,-112.86252,27.224047,0,8,Mexico,Central America,Northern America,3.3,2.0,7.9,82.0,143.0,15.95401573,142.0421143,17.0,18.0,3.448,1.4131200000000002
1932-03-26,-111.93517,25.951933,0,20,Mexico,Central America,Northern America,0.1,4.0,8.7,62.0,145.0,15.95401573,142.0421143,17.0,38.0,6.896,1.2062400000000002
1999-03-08,-113.33444,27.308704,0,6,Mexico,Central America,Northern America,0.1,2.0,9.1,74.0,95.0,15.95401573,142.0421143,17.0,26.0,3.448,1.4131200000000002
2000-06-21,-113.29824,27.47856,0,20,Mexico,Central America,Northern America,1.0,1.0,8.2,66.0,55.0,15.95401573,142.0421143,17.0,34.0,1.724,1.5165600000000001
2005-07-05,-111.997894,25.731533,0,20,Mexico,Central America,Northern America,0.4,2.0,9.6,72.0,122.0,15.95401573,142.0421143,17.0,28.0,3.448,1.4131200000000002
1974-07-03,-99.11938,26.384905,0,30,Mexico,Central America,Northern America,0.1,4.0,8.6,78.0,44.0,15.95401573,142.0421143,12.0,22.0,6.896,1.2062400000000002
1978-04-22,-113.77491,27.457396,0,12,Mexico,Central America,Northern America,0.1,0.0,8.5,80.0,38.0,15.95401573,142.0421143,17.0,20.0,0.0,1.62
1979-04-04,-111.86404,25.720528,0,6,Mexico,Central America,Northern America,0.1,2.0,8.6,76.0,29.0,15.95401573,142.0421143,17.0,24.0,3.448,1.4131200000000002
1995-06-24,-99.9581,26.685217,0,25,Mexico,Central America,Northern America,0.1,8.0,8.4,26.0,357.0,15.95401573,142.0421143,10.0,74.0,13.792,0.7924800000000002
1925-01-07,-112.09738,25.193022,14,25,Mexico,Central America,Northern America,0.6,2.0,10.2,38.0,75.0,15.95401573,142.0421143,17.0,62.0,3.448,1.4131200000000002
1951-06-07,-111.762276,25.548836,0,15,Mexico,Central America,Northern America,0.1,5.0,8.3,66.0,38.0,15.95401573,142.0421143,17.0,34.0,8.62,1.1028000000000002
2014-05-13,-103.03888,27.41633,0,20,Mexico,Central America,Northern America,2.2,3.0,8.0,57.0,68.0,15.95401573,142.0421143,7.0,43.0,5.172,1.3096800000000002
1956-11-14,-99.85882,26.818668,0,18,Mexico,Central America,Northern America,0.2,10.0,8.4,50.0,350.0,15.95401573,142.0421143,10.0,50.0,17.24,0.5856000000000003
2016-03-03,-109.75236,23.24003,0,17,Mexico,Central America,Northern America,0.0,3.0,8.1,84.0,7.0,15.95401573,142.0421143,17.0,16.0,5.172,1.3096800000000002
1904-08-11,-103.65416,27.30995,0,5,Mexico,Central America,Northern America,0.2,42.0,8.1,60.0,307.0,15.95401573,142.0421143,7.0,40.0,72.408,-2.72448
1990-11-19,-103.38793,27.145306,0,20,Mexico,Central America,Northern America,2.2,4.0,8.0,70.0,45.0,15.95401573,142.0421143,7.0,30.0,6.896,1.2062400000000002
1942-06-26,-112.025635,25.138159,0,16,Mexico,Central America,Northern America,0.2,3.0,9.5,56.0,67.0,15.95401573,142.0421143,17.0,44.0,5.172,1.3096800000000002
1912-07-12,-109.60668,23.200987,0,10,Mexico,Central America,Northern America,0.1,7.0,7.3,74.0,14.0,15.95401573,142.0421143,17.0,26.0,12.068,0.8959200000000002
1963-05-12,-109.60668,23.200987,10,25,Mexico,Central America,Northern America,0.0,2.0,7.0,76.0,12.0,15.95401573,142.0421143,17.0,24.0,3.448,1.4131200000000002
1933-10-18,-109.43695,23.32413,0,12,Mexico,Central America,Northern America,0.0,2.0,7.5,84.0,16.0,15.95401573,142.0421143,17.0,16.0,3.448,1.4131200000000002
1959-05-18,-108.45394,25.66738,0,21,Mexico,Central America,Northern America,0.3,7.0,8.3,36.0,34.0,15.95401573,142.0421143,8.0,64.0,12.068,0.8959200000000002
1928-02-28,-109.240555,25.652647,0,15,Mexico,Central America,Northern America,0.0,5.0,6.9,92.0,0.0,15.95401573,142.0421143,4.0,8.0,8.62,1.1028000000000002
2017-12-07,-103.53838,27.433313,0,17,Mexico,Central America,Northern America,0.1,9.0,8.6,64.0,58.0,15.95401573,142.0421143,7.0,36.0,15.516,0.6890400000000001
1933-03-15,-106.03602,24.9319,0,10,Mexico,Central America,Northern America,0.0,19.0,5.8,56.0,0.0,15.95401573,142.0421143,10.0,44.0,32.756,-0.3453599999999999
1989-06-23,-105.92911,24.95279,0,8,Mexico,Central America,Northern America,0.0,44.0,5.4,72.0,0.0,15.95401573,142.0421143,17.0,28.0,75.856,-2.9313599999999997
