profile_id,depth_category,date,longitude,latitude,clay,phaq,sand,silt,orgc,slopemean,bedrock,cfr,temperature,landcover,precipitation,ecoregion
1149230,0_30,2004-5-12,-93.4298732609125,18.051578282248126,39.4247202811446,5.58744219973356,24.4065182459282,36.1687614729272,8.71795108826659,0.1533177342065942,rocas_sedimentarias,0.00331806065015,16.6757755279541,Tropical húmeda,147.14187622070312,Terrestre
1149241,0_30,2003-4-27,-90.9632728272582,18.6654225369853,48.0347746131516,7.39833314779451,42.9887211211423,8.97650426570612,21.9451349872757,0.1533177342065942,rocas_sedimentarias,1.211738164957414,16.51515007019043,Tropical húmeda,49.94464874267578,Terrestre
1149247,0_30,2004-8-18,-94.73137061660448,17.62820110044246,22.4488791736912,5.39085660517701,61.1613303114805,16.3897905148283,5.22204522596587,0.5855366587638855,rocas_sedimentarias,0.00331806065015,15.84479808807373,Tropical húmeda,185.40122985839844,Terrestre
1149248,0_30,2004-8-22,-94.09296539213908,17.619803345773605,23.6218811924639,5.46546149510996,59.6273992147151,16.750719592821,17.6687328733007,0.2382566398009657,rocas_sedimentarias,0.00331806065015,15.84479808807373,Tropical húmeda,185.40122985839844,Terrestre
1149255,0_30,1982-2-6,-91.21269404967748,17.458395857982747,38.8540538333832,7.24854053833383,43.0875676999701,18.0583784666467,17.5729730833084,0.1533177342065942,rocas_sedimentarias,0.646565880741911,12.570313453674316,Tropical húmeda,9.731986045837402,Terrestre
1149258,0_30,1986-7-27,-94.49970398452491,16.496351129599816,8.02286221512907,5.96030905750813,83.9749127950705,8.00222498980047,3.99978011218772,0.7295031011104584,rocas_metamorficas,0.0,15.39256191253662,Tropical subhúmeda,151.53407287597656,Terrestre
1149260,0_30,1986-7-30,-95.72982151516464,15.953878831092586,8.0,7.18992052446052,75.5503973776974,16.4496026223026,10.5116059001808,1.073138415813446,rocas_metamorficas,8.157827483931452,15.39256191253662,Tropical subhúmeda,151.53407287597656,Terrestre
1149262,0_30,2004-7-9,-95.37411806981636,16.07028093519576,7.70966138806568,7.16575043839933,80.8458093541409,11.4445292577934,1.82006628703009,0.3175324289237751,rocas_metamorficas,0.071882463795574,16.67821502685547,Tropical subhúmeda,165.5812530517578,Terrestre
1149269,0_30,2004-5-20,-92.6257729406043,16.689565655905323,52.1574649351179,5.23254653543154,28.4109486166432,19.4315864482389,22.2850077658007,8.6483736038208,rocas_sedimentarias,0.028156254813075,16.6757755279541,Templada subhúmeda,147.14187622070312,Terrestre
1149270,0_30,2004-10-10,-92.95271054229616,16.50012108162983,52.0379789474583,7.86289035113773,17.9620210525417,30.0,3.69504298117593,10.67767333984375,rocas_sedimentarias,13.166515942297128,15.645668983459473,Tropical subhúmeda,116.378173828125,Terrestre
1149271,0_30,2004-10-12,-93.26216400636258,16.277627638067383,11.450217901159,4.65239083897267,66.5892258671842,21.9605562316568,0.658798055458311,0.9755322860211744,rocas_sedimentarias,0.038115180819295,15.645668983459473,Templada subhúmeda,116.378173828125,Terrestre
1149273,0_30,1985-5-18,-91.65796484536642,16.816870261371594,37.6539272307321,5.92385059558848,37.4833533970638,24.862719372204,27.1276533664253,1.6445975303649902,rocas_sedimentarias,4.214099301505686,16.85663604736328,Templada subhúmeda,50.01129150390625,Terrestre
1149276,0_30,1985-5-17,-90.69081789502572,16.505073440149364,42.1213414381556,7.06596659086116,27.4262678053362,30.4523907565081,21.5327207860589,0.2040920854994544,rocas_sedimentarias,0.000563939687105,16.85663604736328,Tropical húmeda,50.01129150390625,Terrestre
1149288,0_30,2003-5-30,-88.95566015371024,19.98863411125713,69.8246686360819,6.75092369730962,18.5435733643997,11.6317579995184,20.3645758577975,0.1166015830994137,rocas_sedimentarias,0.0,16.423494338989258,Tropical subhúmeda,179.60772705078125,Terrestre
1149297,0_30,2004-5-27,-89.34070534139569,18.243202337221515,70.4489699168134,7.58459629844585,22.8849171087865,6.66731916120222,8.69525208710066,0.2065819799900055,rocas_sedimentarias,0.123562947186099,16.6757755279541,Tropical húmeda,147.14187622070312,Terrestre
1149298,0_30,2004-6-2,-89.30594887596189,18.940416499953297,51.1285150789161,6.94885947440722,29.8821703554145,18.9893145656693,21.7895446011188,2.76011967658878,rocas_sedimentarias,0.173067435622215,16.932231903076172,Tropical húmeda,175.63909912109375,Terrestre
1149299,0_30,2004-6-15,-89.06320190785519,18.031963640828327,60.3079748456948,6.33324255546214,33.6355978405115,6.05642731379366,13.0848435949397,0.1852661274826607,rocas_sedimentarias,0.032990357175547,16.932231903076172,Tropical subhúmeda,175.63909912109375,Terrestre
