date,profile_id,longitude,latitude,upper_depth,lower_depth,country_name,bdfi33,bdfiod,bdwsod,cecph7,cfgr,cfvo,clay,ecec,elco20,elcosp,nitkjd,orgc,phaq,phca,phetb1,phkc,phnf,phprtn,sand,silt,tceq,totc,wg0006,wg0010,wg0033,wg0200,wg1500
1984-2-28,1462120,-89.4881374541314,18.699711992155905,0,27,Mexico,,,,,,,42.0,,,2.0,,103.0,8.1,,,,,,40.0,18.0,,,,,,,
1984-2-29,1636138,-89.43160021321664,18.411444169941408,0,21,Mexico,,,,,,,38.0,,,2.0,,47.0,7.8,,,,,,38.0,24.0,,,,,,,
1984-2-29,1636140,-89.43678848868156,18.368704794482852,0,24,Mexico,,,,,,,46.0,,,2.5,,48.0,8.0,,,,,,38.0,16.0,,,,,,,
1984-3-1,1392734,-89.15093909036229,18.860582659795355,0,19,Mexico,,,,,,,60.0,,,2.5,,36.0,7.1,,,,,,28.0,12.0,,,,,,,
1984-3-2,1288609,-89.45490301407575,18.03039824883776,0,23,Mexico,,,,,,,54.0,,,3.5,,31.0,6.6,,,,,,30.0,16.0,0.0,,,,,,
1984-3-3,1288604,-88.9091010149979,18.488057941526908,0,22,Mexico,,,,,,,60.0,,,2.8,,26.0,7.6,,,,,,26.0,14.0,,,,,,,
1984-3-4,1184214,-89.29401336848727,18.05316524882743,0,24,Mexico,,,,,,,38.0,,,2.0,,15.0,7.9,,,,,,42.0,20.0,,,,,,,
1984-3-5,1184209,-89.90421424650465,18.525718225894725,0,20,Mexico,,,,,,,50.0,,,2.6,,60.0,7.4,,,,,,34.0,16.0,,,,,,,
1984-3-6,1462119,-89.91443904150496,18.773277145145457,0,25,Mexico,,,,,,,36.0,,,2.0,,77.0,7.6,,,,,,40.0,24.0,,,,,,,
1984-3-6,1670759,-89.76795983468128,18.153016420295582,0,18,Mexico,,,,,,,66.0,,,2.5,,54.0,7.6,,,,,,26.0,8.0,,,,,,,
1984-3-7,1358027,-89.15775691180058,18.143195001129893,0,21,Mexico,,,,,,,54.0,,,2.1,,53.0,7.1,,,,,,32.0,14.0,,,,,,,
1984-3-7,1496822,-89.01428714245118,18.128078348886174,0,25,Mexico,,,,,,,54.0,,,2.1,,44.0,7.5,,,,,,30.0,16.0,,,,,,,
1984-3-8,1636141,-89.0247516155776,18.3401688626467,0,13,Mexico,,,,,,,42.0,,,2.0,,43.0,7.7,,,,,,40.0,18.0,,,,,,,
1984-4-1,1183996,-93.77203987361831,15.972063313271752,0,10,Mexico,,,,,,,16.0,,,3.5,,38.0,6.1,,,,,,40.0,44.0,0.0,,,,,,
1984-4-1,1183996,-93.77203987361831,15.972063313271752,10,16,Mexico,,,,,,,16.0,,,1.0,,17.0,6.3,,,,,,44.0,40.0,0.0,,,,,,
1984-4-1,1323002,-92.0117433803395,15.984069636524135,0,27,Mexico,,,,,,,32.0,,,1.0,,10.0,7.7,,,,,,34.0,34.0,,,,,,,
1984-4-1,1323005,-92.64377279042999,15.743309712919146,0,11,Mexico,,,,,,,34.0,,,1.0,,34.0,5.2,,,,,,30.0,36.0,0.0,,,,,,
1984-4-1,1392563,-92.75801301918416,15.896922680940563,0,18,Mexico,,,,,,,24.0,,,1.0,,13.0,5.6,,,,,,42.0,34.0,0.0,,,,,,
1984-4-1,1427349,-92.04318629519554,15.828778219983379,0,14,Mexico,,,,,,,38.0,,,1.0,,19.0,7.5,,,,,,36.0,26.0,,,,,,,
1984-4-1,1427349,-92.04318629519554,15.828778219983379,14,30,Mexico,,,,,,,46.0,,,1.0,,21.0,7.7,,,,,,36.0,18.0,,,,,,,
1984-4-1,1427350,-93.55235627265463,15.823172530432531,0,14,Mexico,,,,,,,12.0,,,1.0,,28.0,6.2,,,,,,34.0,54.0,0.0,,,,,,
1984-4-1,1427350,-93.55235627265463,15.823172530432531,14,24,Mexico,,,,,,,20.0,,,1.0,,14.0,6.4,,,,,,30.0,50.0,0.0,,,,,,
1984-4-1,1461924,-93.69358831551352,15.879655154034623,0,20,Mexico,,,,,,,2.0,,,1.0,,16.0,6.6,,,,,,86.0,12.0,0.0,,,,,,
1984-4-1,1496616,-92.360918357993,15.9449426718263,0,10,Mexico,,,,,,,24.0,,,1.0,,41.0,6.6,,,,,,38.0,38.0,0.0,,,,,,
1984-4-1,1496616,-92.360918357993,15.9449426718263,10,25,Mexico,,,,,,,34.0,,,1.0,,26.0,7.2,,,,,,40.0,26.0,,,,,,,
1984-4-15,1149117,-92.57573163097663,14.871043661011813,0,20,Mexico,,,,,,,2.0,,,1.0,,3.0,5.8,,,,,,94.0,4.0,0.0,,,,,,
1984-4-15,1149118,-92.34085842019567,14.761703209398638,0,22,Mexico,,,,,,,20.0,,,1.0,,15.0,6.2,,,,,,50.0,30.0,0.0,,,,,,
1984-4-15,1218809,-92.2157558634752,14.959408265803788,0,21,Mexico,,,,,,,50.0,,,1.0,,38.0,5.0,,,,,,26.0,24.0,0.0,,,,,,
1984-4-15,1253659,-92.61535263657018,14.912943751897785,0,17,Mexico,,,,,,,8.0,,,7.5,,58.0,5.1,,,,,,78.0,14.0,0.0,,,,,,
1984-4-4,1218799,-92.95387091119451,15.778043968516966,0,17,Mexico,,,,,,,16.0,,,1.0,,7.0,5.1,,,,,,64.0,20.0,0.0,,,,,,
1984-5-15,1635960,-92.19514466922097,14.883132267196453,0,10,Mexico,,,,,,,18.0,,,1.0,,18.0,5.8,,,,,,50.0,32.0,0.0,,,,,,
1984-5-15,1635960,-92.19514466922097,14.883132267196453,10,16,Mexico,,,,,,,6.0,,,1.0,,4.0,6.3,,,,,,48.0,46.0,0.0,,,,,,
1984-5-15,1635960,-92.19514466922097,14.883132267196453,16,27,Mexico,,,,,,,26.0,,,1.0,,12.0,6.3,,,,,,26.0,48.0,0.0,,,,,,
1984-7-22,1497315,-108.53387332553784,30.978080453020368,0,30,Mexico,,,,,,,46.0,,,2.0,,5.0,8.5,,,,,,38.0,16.0,,,,,,,
1984-8-24,1289070,-108.74608758624544,30.30936226713747,0,12,Mexico,,,,,,,16.0,,,3.5,,45.0,6.4,,,,,,64.0,20.0,0.0,,,,,,
1984-8-24,1393187,-108.7563570841435,30.971073318747074,0,14,Mexico,,,,,,,20.0,,,2.0,,7.0,5.8,,,,,,54.0,26.0,0.0,,,,,,
1984-8-24,1393189,-108.87725844799442,30.801315078954243,0,10,Mexico,,,,,,,16.0,,,2.0,,26.0,5.8,,,,,,64.0,20.0,0.0,,,,,,
1984-8-24,1393193,-108.96515661930269,30.23842712603539,0,11,Mexico,,,,,,,16.0,,,2.0,,10.0,7.2,,,,,,70.0,14.0,,,,,,,
1984-8-24,1462561,-109.03245318812672,30.087921859217968,0,12,Mexico,,,,,,,30.0,,,2.0,,11.0,7.6,,,,,,58.0,12.0,,,,,,,
1984-8-24,1532088,-108.76422253846341,30.785604931996936,0,11,Mexico,,,,,,,14.0,,,2.0,,4.0,7.6,,,,,,76.0,10.0,,,,,,,
1984-??-??,1184339,-99.8857012900095,21.478577188562987,0,12,Mexico,,,,,,,44.0,,,2.4,,39.0,7.0,,,,,,36.0,20.0,0.0,,,,,,
1984-??-??,1531758,-99.35815557094635,21.465442055363443,0,6,Mexico,,,,,,,30.0,,,1.0,,34.0,7.3,,,,,,42.0,28.0,,,,,,,
1984-??-??,1636259,-98.8035740739983,21.614884931764756,0,15,Mexico,,,,,,,26.0,,,1.0,,38.0,7.6,,,,,,46.0,28.0,,,,,,,
1985-10-1,1566344,-101.43254390461176,17.540371958598044,0,20,Mexico,,,,,,,32.0,,,21.0,,6.0,6.5,,,,,,48.0,20.0,0.0,,,,,,
1985-10-10,1357925,-100.81949880318365,17.205808146781244,0,22,Mexico,,,,,,,4.0,,,1.0,,4.0,5.7,,,,,,88.0,8.0,0.0,,,,,,
1985-10-2,1601201,-100.9881567074692,17.51672059779029,0,15,Mexico,,,,,,,16.0,,,1.0,,37.0,4.7,,,,,,50.0,34.0,0.0,,,,,,
1985-10-2,1601201,-100.9881567074692,17.51672059779029,15,25,Mexico,,,,,,,36.0,,,1.0,,16.0,4.9,,,,,,44.0,20.0,0.0,,,,,,
1985-10-3,1149183,-101.31857337847204,17.51185277225211,0,26,Mexico,,,,,,,2.0,,,1.0,,2.0,6.6,,,,,,96.0,2.0,0.0,,,,,,
1985-10-4,1288498,-100.7737293660966,17.507459321802802,0,10,Mexico,,,,,,,30.0,,,1.0,,27.0,5.7,,,,,,44.0,26.0,0.0,,,,,,
1985-10-4,1288498,-100.7737293660966,17.507459321802802,10,30,Mexico,,,,,,,54.0,,,1.0,,7.0,5.8,,,,,,30.0,16.0,0.0,,,,,,
1985-10-5,1288500,-100.90207879443587,17.432898721736482,0,17,Mexico,,,,,,,12.0,,,1.0,,5.0,5.6,,,,,,66.0,22.0,0.0,,,,,,
1985-10-6,1496695,-101.03776985965708,17.38864537242331,0,16,Mexico,,,,,,,14.0,,,1.0,,10.0,6.2,,,,,,58.0,28.0,0.0,,,,,,
1985-10-6,1496695,-101.03776985965708,17.38864537242331,16,27,Mexico,,,,,,,14.0,,,1.0,,6.0,6.2,,,,,,70.0,16.0,0.0,,,,,,
1985-10-7,1253726,-100.86962547928091,17.343026721253995,0,17,Mexico,,,,,,,12.0,,,1.0,,8.0,5.4,,,,,,50.0,38.0,0.0,,,,,,
1985-10-8,1670646,-100.72629441436776,17.30288359392562,0,8,Mexico,,,,,,,6.0,,,1.0,,9.0,5.6,,,,,,78.0,16.0,0.0,,,,,,
1985-10-9,1531509,-100.85902236527785,17.207270746454505,0,10,Mexico,,,,,,,2.0,,,1.0,,1.0,5.9,,,,,,94.0,4.0,0.0,,,,,,
1985-11-1,1601205,-99.36165521989821,17.934075516579796,0,11,Mexico,,,,,,,24.0,,,2.0,,25.0,7.9,,,,,,42.0,34.0,,,,,,,
1985-11-15,1392646,-97.88577471858267,17.932600707338782,0,10,Mexico,,,,,,,30.0,,,2.0,,24.0,6.0,,,,,,48.0,22.0,0.0,,,,,,
1985-11-15,1392646,-97.88577471858267,17.932600707338782,10,25,Mexico,,,,,,,52.0,,,2.0,,14.0,5.8,,,,,,24.0,24.0,0.0,,,,,,
1985-11-17,1323096,-97.78569560709838,17.78629324228494,0,20,Mexico,,,,,,,40.0,,,2.4,,13.0,8.1,,,,,,26.0,34.0,,,,,,,
1985-11-17,1323105,-96.987485058393,16.92772083828543,0,9,Mexico,,,,,,,20.0,,,2.0,,35.0,5.2,,,,,,58.0,22.0,0.0,,,,,,
1985-11-17,1531539,-96.92122951483184,16.953787292038747,0,19,Mexico,,,,,,,10.0,,,2.0,,41.0,5.1,,,,,,54.0,36.0,0.0,,,,,,
1985-11-18,1323095,-97.5405115894465,17.82395008401861,0,26,Mexico,,,,,,,18.0,,,2.0,,13.0,7.0,,,,,,50.0,32.0,0.0,,,,,,
1985-11-18,1496717,-96.86433669931851,16.735777013602252,0,16,Mexico,,,,,,,14.0,,,2.0,,5.0,5.4,,,,,,62.0,24.0,0.0,,,,,,
1985-11-19,1636050,-96.6842588784218,16.754957640898226,0,13,Mexico,,,,,,,18.0,,,2.0,,9.0,6.0,,,,,,64.0,18.0,0.0,,,,,,
1985-11-20,1531542,-96.73382082172817,16.749699735173472,0,22,Mexico,,,,,,,10.0,,,2.0,,9.0,7.7,,,,,,72.0,18.0,,,,,,,
1985-11-20,1531544,-96.68114760745132,16.42214025999451,0,26,Mexico,,,,,,,10.0,,,2.0,,5.0,6.6,,,,,,64.0,26.0,0.0,,,,,,
1985-11-21,1357942,-97.94433070193128,17.343968164639737,0,10,Mexico,,,,,,,30.0,,,2.0,,39.0,5.7,,,,,,46.0,24.0,0.0,,,,,,
1985-11-21,1427472,-96.62259680626642,16.32315790070558,0,13,Mexico,,,,,,,8.0,,,2.0,,8.0,7.7,,,,,,82.0,10.0,,,,,,,
1985-11-21,1566374,-96.21790726997106,16.3207257692931,0,15,Mexico,,,,,,,38.0,,,2.0,,23.0,5.1,,,,,,40.0,22.0,0.0,,,,,,
1985-11-24,1253747,-96.1645463628855,16.972063798578986,0,17,Mexico,,,,,,,34.0,,,2.0,,13.0,5.4,,,,,,46.0,20.0,0.0,,,,,,
1985-11-24,1288531,-96.59840713517198,16.361254230850353,0,21,Mexico,,,,,,,32.0,,,2.0,,8.0,7.8,,,,,,58.0,10.0,,,,,,,
1985-11-24,1531540,-96.36161554449772,16.823656140066092,0,23,Mexico,,,,,,,28.0,,,2.0,,18.0,7.8,,,,,,42.0,30.0,,,,,,,
1985-11-25,1566369,-96.59509524860684,16.97074053241593,0,19,Mexico,,,,,,,8.0,,,2.0,,5.0,8.2,,,,,,68.0,24.0,,,,,,,
1985-11-3,1531517,-99.73262982077405,17.63814508755823,0,19,Mexico,,,,,,,46.0,,,2.0,,49.0,7.4,,,,,,32.0,22.0,,,,,,,
1985-11-4,1462012,-99.62057636266587,17.485398670306495,0,9,Mexico,,,,,,,50.0,,,2.0,,31.0,5.4,,,,,,16.0,34.0,0.0,,,,,,
1985-11-4,1462012,-99.62057636266587,17.485398670306495,9,25,Mexico,,,,,,,56.0,,,2.0,,14.0,5.1,,,,,,14.0,30.0,0.0,,,,,,
1985-11-8,1636028,-99.387280270922,17.4704781102044,0,12,Mexico,,,,,,,22.0,,,2.0,,36.0,7.3,,,,,,52.0,26.0,,,,,,,
1985-11-8,1636028,-99.387280270922,17.4704781102044,12,26,Mexico,,,,,,,24.0,,,2.0,,31.0,7.5,,,,,,46.0,30.0,,,,,,,
1985-11-9,1531518,-99.383830863867,17.58210843001376,0,16,Mexico,,,,,,,36.0,,,2.0,,16.0,6.7,,,,,,26.0,38.0,0.0,,,,,,
1985-2-1,1254013,-113.89444896842846,27.46782200579326,0,9,Mexico,,,,,,,2.0,,,,,7.0,8.2,,,,,,96.0,2.0,,,,,,,
1985-2-1,1254013,-113.89444896842846,27.46782200579326,9,24,Mexico,,,,,,,2.0,,,50.0,,6.0,8.5,,,,,,96.0,2.0,,,,,,,
1985-2-1,1288779,-113.26027620610252,27.230442390794934,0,8,Mexico,,,,,,,2.0,,,,,11.0,8.2,,,,,,70.0,28.0,,,,,,,
1985-2-2,1254012,-113.42281020245348,27.749121652822495,0,23,Mexico,,,,,,,2.0,,,2.0,,1.0,8.0,,,,,,92.0,6.0,,,,,,,
1985-3-18,1670736,-91.78797202420752,16.933806626840237,0,8,Mexico,,,,,,,2.0,,,1.0,,14.0,5.6,,,,,,90.0,8.0,0.0,,,,,,
1985-3-18,1670736,-91.78797202420752,16.933806626840237,8,25,Mexico,,,,,,,8.0,,,1.0,,1.0,5.1,,,,,,82.0,10.0,0.0,,,,,,
1985-3-20,1323180,-91.82677271351398,16.469329507059655,0,4,Mexico,,,,,,,30.0,,,1.0,,23.0,6.2,,,,,,60.0,10.0,0.0,,,,,,
1985-3-20,1323180,-91.82677271351398,16.469329507059655,4,21,Mexico,,,,,,,38.0,,,1.0,,9.0,6.6,,,,,,30.0,32.0,0.0,,,,,,
1985-3-20,1323180,-91.82677271351398,16.469329507059655,21,30,Mexico,,,,,,,40.0,,,1.0,,1.0,6.6,,,,,,30.0,30.0,0.0,,,,,,
1985-3-22,1219210,-111.42238225922198,24.559499884520395,0,23,Mexico,,,,,,,2.0,,,2.0,,2.0,7.6,,,,,,82.0,16.0,,,,,,,
1985-3-23,1462312,-112.02993008754483,24.907573466074968,0,27,Mexico,,,,,,,2.0,,,25.0,,2.0,7.8,,,,,,82.0,16.0,,,,,,,
1985-3-24,1184398,-111.6872900489366,24.84109467391551,0,14,Mexico,,,,,,,12.0,,,2.0,,5.0,8.0,,,,,,74.0,14.0,,,,,,,
1985-3-24,1288792,-111.77350537779863,24.644226843269234,0,23,Mexico,,,,,,,2.0,,,2.0,,2.0,7.2,,,,,,94.0,4.0,,,,,,,
1985-3-24,1358196,-111.78057896159406,24.813564160967882,0,23,Mexico,,,,,,,38.0,,,15.0,,2.0,7.2,,,,,,52.0,10.0,,,,,,,
1985-3-26,1254026,-111.20804121162509,24.869480984730103,0,22,Mexico,,,,,,,20.0,,,2.0,,5.0,7.9,,,,,,66.0,14.0,,,,,,,
1985-3-27,1288791,-111.49520174831306,24.650919646059968,0,20,Mexico,,,,,,,14.0,,,2.0,,1.0,8.0,,,,,,72.0,14.0,,,,,,,
1985-3-27,1323394,-111.23385526610387,24.539410575545002,0,19,Mexico,,,,,,,26.0,,,2.0,,3.0,8.2,,,,,,54.0,20.0,,,,,,,
1985-3-28,1601522,-111.18880088554502,24.72366460774472,0,20,Mexico,,,,,,,18.0,,,2.0,,8.0,8.0,,,,,,68.0,14.0,,,,,,,
1985-3-29,1219209,-111.05552139475704,24.583984645449902,0,7,Mexico,,,,,,,18.0,,,2.0,,4.0,7.9,,,,,,68.0,14.0,,,,,,,
1985-3-29,1219209,-111.05552139475704,24.583984645449902,7,24,Mexico,,,,,,,16.0,,,2.0,,2.0,8.0,,,,,,70.0,14.0,,,,,,,
1985-3-8,1323154,-91.513119652921,17.867131341289635,0,11,Mexico,,,,,,,8.0,,,1.0,,6.0,5.3,,,,,,82.0,10.0,0.0,,,,,,
1985-3-8,1323154,-91.513119652921,17.867131341289635,11,21,Mexico,,,,,,,10.0,,,1.0,,12.0,5.3,,,,,,80.0,10.0,0.0,,,,,,
1985-3-8,1357998,-91.38483303072408,17.875561477068715,0,16,Mexico,,,,,,,22.0,,,1.0,,13.0,6.3,,,,,,62.0,16.0,0.0,,,,,,
1985-3-8,1392698,-91.55223640392992,17.678711949157837,0,24,Mexico,,,,,,,12.0,,,1.0,,8.0,6.2,,,,,,64.0,24.0,0.0,,,,,,
1985-3-8,1427511,-91.93721945269724,17.56826757039185,0,7,Mexico,,,,,,,8.0,,,1.0,,23.0,5.3,,,,,,74.0,18.0,0.0,,,,,,
1985-3-8,1427511,-91.93721945269724,17.56826757039185,7,20,Mexico,,,,,,,14.0,,,1.0,,10.0,4.6,,,,,,76.0,10.0,0.0,,,,,,
1985-3-8,1531587,-91.73638545796537,17.690424182406684,0,15,Mexico,,,,,,,6.0,,,1.0,,7.0,5.2,,,,,,86.0,8.0,0.0,,,,,,
1985-3-8,1566421,-91.68337717146306,17.992343053865387,0,26,Mexico,,,,,,,30.0,,,1.0,,13.0,4.5,,,,,,50.0,20.0,0.0,,,,,,
1985-3-8,1566425,-91.47808045690326,17.544586491240736,0,15,Mexico,,,,,,,16.0,,,1.0,,19.0,6.6,,,,,,42.0,42.0,0.0,,,,,,
1985-3-8,1566425,-91.47808045690326,17.544586491240736,15,23,Mexico,,,,,,,20.0,,,1.0,,9.0,7.2,,,,,,38.0,42.0,,,,,,,
1985-5-12,1392717,-91.96019753693452,16.619105266881316,0,12,Mexico,,,,,,,42.0,,,1.0,,64.0,6.4,,,,,,30.0,28.0,0.0,,,,,,
1985-5-12,1427542,-91.51221375271841,16.135408108997822,0,27,Mexico,,,,,,,46.0,,,1.0,,32.0,6.2,,,,,,38.0,16.0,0.0,,,,,,
1985-5-12,1566450,-91.27564617105705,16.148443228103794,0,25,Mexico,,,,,,,18.0,,,1.0,,39.0,6.0,,,,,,64.0,18.0,0.0,,,,,,
1985-5-13,1288584,-91.94196881998832,16.707428109599867,0,19,Mexico,,,,,,,10.0,,,1.0,,17.0,4.7,,,,,,66.0,24.0,0.0,,,,,,
1985-5-13,1531604,-91.09427043576048,16.796635239575842,0,13,Mexico,,,,,,,36.0,,,2.9,,43.0,6.6,,,,,,46.0,18.0,0.0,,,,,,
1985-5-14,1636118,-90.88797870462032,16.709131366826373,0,12,Mexico,,,,,,,52.0,,,2.6,,41.0,6.6,,,,,,24.0,24.0,0.0,,,,,,
1985-5-15,1601306,-91.19788399301741,16.080786780390778,0,29,Mexico,,,,,,,58.0,,,2.4,,14.0,5.7,,,,,,20.0,22.0,0.0,,,,,,
1985-5-16,1392715,-91.90968067418156,16.778119499154023,0,11,Mexico,,,,,,,38.0,,,2.4,,44.0,7.4,,,,,,36.0,26.0,,,,,,,
1985-5-17,1149276,-90.69081789502572,16.505073440149364,0,13,Mexico,,,,,,,42.0,,,1.0,,30.0,7.4,,,,,,30.0,28.0,,,,,,,
1985-5-17,1149276,-90.69081789502572,16.505073440149364,13,30,Mexico,,,,,,,42.0,,,2.0,,15.0,6.8,,,,,,26.0,32.0,0.0,,,,,,
1985-5-21,1184183,-91.17534264891253,16.869154845453348,0,10,Mexico,,,,,,,34.0,,,1.0,,26.0,6.2,,,,,,48.0,18.0,0.0,,,,,,
1985-5-21,1218980,-91.27343383374242,16.933833360816617,0,16,Mexico,,,,,,,34.0,,,1.0,,28.0,6.6,,,,,,36.0,30.0,0.0,,,,,,
1985-5-21,1531603,-91.29481320010792,16.801013074507377,0,23,Mexico,,,,,,,44.0,,,1.0,,12.0,5.5,,,,,,18.0,38.0,0.0,,,,,,
1985-6-16,1323090,-99.65219255894606,17.782125686759763,0,15,Mexico,,,,,,,54.0,,,2.8,,15.0,7.8,,,,,,22.0,24.0,,,,,,,
1985-7-11,1636042,-98.87871972594994,16.67799919691261,0,18,Mexico,,,,,,,10.0,,,1.0,,9.0,5.7,,,,,,66.0,24.0,0.0,,,,,,
1985-7-12,1184100,-99.65682818479428,16.749867751681116,0,9,Mexico,,,,,,,20.0,,,1.0,,12.0,5.6,,,,,,44.0,36.0,0.0,,,,,,
1985-7-13,1566366,-98.3387586207768,16.585923768385086,0,19,Mexico,,,,,,,18.0,,,1.0,,17.0,5.9,,,,,,66.0,16.0,0.0,,,,,,
1985-7-18,1636045,-98.5614361559494,16.531646409983168,0,11,Mexico,,,,,,,28.0,,,2.0,,27.0,6.7,,,,,,28.0,44.0,0.0,,,,,,
1985-7-18,1636045,-98.5614361559494,16.531646409983168,11,29,Mexico,,,,,,,32.0,,,2.0,,17.0,6.0,,,,,,22.0,46.0,0.0,,,,,,
1985-7-24,1218895,-97.26676082985806,17.46268924423046,0,24,Mexico,,,,,,,36.0,,,2.0,,12.0,7.7,,,,,,36.0,28.0,,,,,,,
1985-9-18,1218900,-99.45719532327699,16.734880913554502,0,14,Mexico,,,,,,,6.0,,,1.0,,20.0,6.4,,,,,,72.0,22.0,0.0,,,,,,
1985-9-18,1496713,-99.30871555183211,16.826078748382777,0,20,Mexico,,,,,,,6.0,,,1.0,,6.0,5.7,,,,,,68.0,26.0,0.0,,,,,,
1985-9-19,1253744,-98.01167729101671,16.714244785023165,0,17,Mexico,,,,,,,6.0,,,1.0,,7.0,5.7,,,,,,72.0,22.0,0.0,,,,,,
1985-9-19,1323104,-98.14328534736956,16.506112476083896,0,14,Mexico,,,,,,,30.0,,,1.0,,21.0,5.4,,,,,,54.0,16.0,0.0,,,,,,
1985-9-19,1427462,-99.34995513764002,16.77804839732519,0,25,Mexico,,,,,,,14.0,,,1.0,,11.0,6.6,,,,,,60.0,26.0,0.0,,,,,,
1985-9-19,1636019,-101.78676273038079,17.934309258486746,0,12,Mexico,,,,,,,26.0,,,1.0,,28.0,7.2,,,,,,42.0,32.0,,,,,,,
1985-9-19,1636046,-98.0301710963004,16.46768144573614,0,24,Mexico,,,,,,,14.0,,,1.0,,5.0,5.1,,,,,,48.0,38.0,0.0,,,,,,
1985-9-21,1218899,-99.80654971395006,16.976389260700074,0,12,Mexico,,,,,,,6.0,,,1.0,,10.0,6.4,,,,,,88.0,6.0,0.0,,,,,,
1985-9-21,1218899,-99.80654971395006,16.976389260700074,12,28,Mexico,,,,,,,10.0,,,1.0,,3.0,6.2,,,,,,68.0,22.0,0.0,,,,,,
1985-9-21,1357920,-101.46009548304707,17.793791641147113,0,8,Mexico,,,,,,,40.0,,,1.0,,35.0,5.6,,,,,,28.0,32.0,0.0,,,,,,
1985-9-21,1357920,-101.46009548304707,17.793791641147113,8,22,Mexico,,,,,,,46.0,,,1.0,,14.0,5.5,,,,,,20.0,34.0,0.0,,,,,,
1985-9-22,1496711,-99.97177801145205,16.948858625941842,0,20,Mexico,,,,,,,12.0,,,1.0,,10.0,6.0,,,,,,58.0,30.0,0.0,,,,,,
1985-9-22,1601200,-101.62201968351287,17.73032847297493,0,19,Mexico,,,,,,,52.0,,,3.5,,7.0,6.0,,,,,,26.0,22.0,0.0,,,,,,
1985-9-22,1636020,-101.29215624548328,17.930151022968104,0,10,Mexico,,,,,,,26.0,,,1.0,,15.0,5.9,,,,,,50.0,24.0,0.0,,,,,,
1985-9-22,1636020,-101.29215624548328,17.930151022968104,10,26,Mexico,,,,,,,32.0,,,1.0,,10.0,5.3,,,,,,48.0,20.0,0.0,,,,,,
1985-9-23,1253745,-98.10706049474923,16.6302347983294,0,22,Mexico,,,,,,,18.0,,,1.0,,14.0,4.7,,,,,,62.0,20.0,0.0,,,,,,
1985-9-23,1462007,-100.1194637534083,17.17101407565387,0,11,Mexico,,,,,,,6.0,,,1.0,,16.0,5.0,,,,,,62.0,32.0,0.0,,,,,,
1985-9-23,1462029,-98.50903337292418,16.363333065881807,0,15,Mexico,,,,,,,2.0,,,1.0,,5.0,4.8,,,,,,94.0,4.0,0.0,,,,,,
1985-9-23,1462029,-98.50903337292418,16.363333065881807,15,26,Mexico,,,,,,,2.0,,,1.0,,3.0,4.6,,,,,,92.0,6.0,0.0,,,,,,
1985-9-23,1496693,-101.33243017975309,17.900503793777343,0,15,Mexico,,,,,,,30.0,,,5.4,,21.0,5.9,,,,,,42.0,28.0,0.0,,,,,,
1985-9-24,1218902,-98.38293754487226,16.453781446452947,0,16,Mexico,,,,,,,4.0,,,1.0,,3.0,4.7,,,,,,92.0,4.0,0.0,,,,,,
1985-9-24,1392640,-101.35477604960303,17.54068812629169,0,16,Mexico,,,,,,,12.0,,,1.0,,6.0,6.0,,,,,,56.0,32.0,0.0,,,,,,
1985-9-24,1566367,-98.30897852857412,16.4957123581143,0,9,Mexico,,,,,,,38.0,,,1.0,,18.0,5.3,,,,,,48.0,14.0,0.0,,,,,,
1985-9-24,1566367,-98.30897852857412,16.4957123581143,9,24,Mexico,,,,,,,50.0,,,1.0,,8.0,5.7,,,,,,28.0,22.0,0.0,,,,,,
1985-9-25,1288499,-100.11596925785884,17.458291323286485,0,20,Mexico,,,,,,,10.0,,,1.0,,43.0,4.7,,,,,,62.0,28.0,0.0,,,,,,
1985-9-26,1253727,-100.29552638552431,17.282975624157253,0,15,Mexico,,,,,,,36.0,,,1.0,,27.0,5.0,,,,,,46.0,18.0,0.0,,,,,,
1985-9-26,1288523,-98.54008413786168,16.584703683387165,0,26,Mexico,,,,,,,24.0,,,1.0,,10.0,6.1,,,,,,44.0,32.0,0.0,,,,,,
1985-9-27,1323080,-100.89148674895812,17.627908346706274,0,17,Mexico,,,,,,,34.0,,,1.0,,34.0,5.1,,,,,,24.0,42.0,0.0,,,,,,
1985-9-27,1323080,-100.89148674895812,17.627908346706274,17,30,Mexico,,,,,,,50.0,,,1.0,,8.0,4.8,,,,,,20.0,30.0,0.0,,,,,,
1985-9-28,1462004,-100.61886668453276,17.369780821351796,0,11,Mexico,,,,,,,26.0,,,1.0,,34.0,6.1,,,,,,42.0,32.0,0.0,,,,,,
1985-9-28,1496715,-99.00675994619367,16.6131383425042,0,21,Mexico,,,,,,,12.0,,,1.0,,8.0,5.6,,,,,,72.0,16.0,0.0,,,,,,
1985-9-29,1149182,-101.23153433378572,17.70359913194923,0,26,Mexico,,,,,,,28.0,,,1.0,,14.0,4.1,,,,,,44.0,28.0,0.0,,,,,,
1985-9-30,1218881,-101.29494892707964,17.5928913757755,0,28,Mexico,,,,,,,14.0,,,1.0,,10.0,5.6,,,,,,64.0,22.0,0.0,,,,,,
1986-10-10,1392559,-96.44505323866709,15.767328206527246,0,16,Mexico,,,,,,,4.0,,,1.0,,6.0,5.8,,,,,,68.0,28.0,0.0,,,,,,
